"tsId","class","lempel_ziv","aproximation_entropy","sample_entropy","permutation_entropy","shannon_entropy_CS","shannon_entropy_SG","spectral_entropy","nforbiden","kurtosis","skewness","x_acf1","x_acf10","diff1_acf1","diff1_acf10","diff2_acf1","diff2_acf10","x_pacf5","diff1x_pacf5","diff2x_pacf5","entropy","nonlinearity","hurst","stability","lumpiness","unitroot_kpss","unitroot_pp","trend","spike","linearity","curvature","e_acf1","e_acf10","max_level_shift","time_level_shift","max_var_shift","time_var_shift","max_kl_shift","time_kl_shift"
"1","1",0.203693800484142,0.281527377899747,0.557765516640306,0.92875056341483,9.96970619815343,9.67812248784648,4.1354076048964,0.876388888888889,6.17624593696769,-1.73510482988566,0.943044686956704,3.09095118283027,0.38571702560833,0.353884083567732,-0.0856437025045063,0.140017853863062,1.12594650762955,0.222194786580269,0.0841248940251402,0.574044756343867,0.0266982137261147,0.996566624428517,0.856941650668657,0.399100927340707,1.25033785420664,-14.6271542309812,0.83324198121977,3.52619999846305e-05,6.84566425687354,-5.7188395623659,0.500834189975633,0.539996594292118,0.960415762270589,101,0.238138990848329,117,19.0978196696036,48
"2","1",0.305540700726213,0.253323528106403,0.555279612864734,0.950663843186646,13.3687240957792,16.4336140830593,4.21991642815605,0.861111111111111,7.65165011478594,-2.0948812348318,0.907296998930594,2.2441739189693,0.202111774295647,0.131292851210282,-0.0626395478914631,0.0309430085738394,0.927958578836641,0.0820684001656641,0.0228099872871783,0.607528666779207,0.0131642076793147,0.996200449919184,0.782972590979437,0.619473722886663,0.543859429019891,-16.656920263844,0.821089913194334,3.11260227450407e-05,4.27015691938654,-5.73588639822315,0.354507502759681,0.285568322390047,1.24704797851655,121,0.407381463639608,117,37.33069046851,48
"3","1",0.254617250605177,0.397510798770014,0.620101325444648,0.945033364166132,9.2293843722711,7.38984730465986,4.173513852718,0.859722222222222,6.0736658848501,-1.55459553564893,0.934423123105026,2.96165131973276,0.398804984712647,0.249573835424143,0.0209375407339819,0.156423478732612,1.10041748357736,0.221950340719668,0.0665593399806389,0.592688406077225,0.0348079398716911,0.99623477724073,0.829858028877908,0.369559962961284,1.13832501329368,-14.0210582379109,0.82181210857414,2.66455868470838e-05,6.36479135270314,-6.12775039213487,0.521714336532269,0.512225600891944,1.05182495714796,102,0.255063373883726,115,17.7436325712042,48
"4","1",0.254617250605177,0.25667356688241,0.569077884766364,0.934496486748474,9.70385793411047,8.86282514469931,4.18302636200298,0.866666666666667,6.14048483576345,-1.78466517299539,0.933472163725148,2.83271558684744,0.444305077084803,0.403820590601549,-0.00340150307220342,0.0612366784493309,1.03428042016938,0.24724872851251,0.0497543167557622,0.580356469130631,0.00381394954253293,0.995975403017439,0.837628721191069,0.470903246840631,1.11146615791736,-18.1837915725092,0.79926757711274,4.4003780619495e-05,6.39010501744266,-4.9053775271535,0.517693558266062,0.574146959050225,1.02576964364444,121,0.247052646075933,118,14.9656182911415,48
"5","1",0.254617250605177,0.323153625441847,0.526590102853557,0.895005966511599,9.15738740236323,8.1008713763769,4.01641514197984,0.880555555555556,4.18328444668184,-1.40179282516819,0.940066674618646,3.24399940419016,0.607455145147948,0.616830792611009,0.0145207471413944,0.169022874647327,1.13376630616677,0.454987348913709,0.0580034959905714,0.561770150748613,0.216051596063232,0.997292708175099,0.846104457766683,0.486448697740821,1.61097922672451,-15.0761129182623,0.816678006939952,3.58395292792403e-05,7.96861780759353,-3.21102694093296,0.646185464988572,0.815643851364229,1.11633256170801,104,0.860999627583078,2,11.3801072857888,48
"6","1",0.356464150847248,0.253241749886923,0.519359484896997,0.95747993919534,8.95526337952153,3.09178338443243,4.13414218329883,0.8625,5.71774080631607,-1.51467435660933,0.929274900117602,2.95034991792835,0.340594557429461,0.167715112207847,0.196471941835578,0.07983814158365,1.03278746802568,0.148737080008394,0.0568893349502451,0.569167590844063,0.176417481379533,0.99656866446334,0.838563484429844,0.395684400683817,1.50005104769405,-12.3945386326873,0.864683399943276,1.64702724969877e-05,7.96990464520818,-4.35009725191552,0.360808711250937,0.196681206234609,1.0201493237967,121,0.376952226711693,122,15.0792371310978,48
"7","1",0.305540700726213,0.250821760188007,0.558415742817931,0.935159508549591,10.2857587678004,9.62954986542762,4.14947383577216,0.879166666666667,7.05323978641973,-1.93766417860014,0.930244811480595,2.60665303512884,0.396186945182292,0.319425250558421,0.046193539706929,0.0452942578255686,1.04407104736954,0.199032638983623,0.0216512280001082,0.589726440626351,0.00821583313729927,0.996105947542798,0.827726116464422,0.480973885272633,1.02181731643054,-16.7896870467134,0.808322528391338,3.92641931557902e-05,6.26330117205482,-5.0105768231935,0.465871270008504,0.460750714225665,1.10260694440037,122,0.293133723355401,117,20.4529741306811,48
"8","1",0.407387600968284,0.291508623394046,0.536475009952642,0.929066891295977,9.50591257073331,6.84351391254247,4.28286483725902,0.880555555555556,6.11802753802353,-1.72268517609608,0.92829035168375,2.75094054318121,0.537373559207945,0.441656078563609,0.211124520862549,0.0900774713303967,1.03735078020623,0.337693943320977,0.0665019074881835,0.583911765250558,0.099728509441726,0.995732970004668,0.802764351489853,0.533107388061182,1.27985769786453,-18.2890117669603,0.780569643592757,4.7154611877546e-05,6.86474170204345,-4.27781473849687,0.559159626348798,0.581909712291851,1.21795890893427,121,0.621415418960473,2,14.1604381767019,48
"9","1",0.305540700726213,0.25867272103246,0.548179348707623,0.940619967335459,10.3586247799603,12.6212466490825,4.39032946251963,0.876388888888889,7.32259015110384,-1.98272710560369,0.90806115590339,2.21828841060288,0.601328398576099,0.597433350791569,0.159999119983658,0.111255464843439,0.955847606227767,0.423425493833314,0.0613374064960524,0.597954643038758,0.314517129899423,0.995671326314006,0.694173178359428,0.804767525337851,1.2289243360248,-18.9210404807053,0.759141057861655,4.59727262274191e-05,6.35700572228323,-4.92883249432723,0.621374286615705,0.714905871340506,0.640563621497278,105,0.364205489374989,121,18.5764194358272,48
"10","1",0.152770350363106,0.18398682317003,0.451093850248322,0.946713544927511,8.13786747715456,-10.3789055996847,3.79120193465283,0.865277777777778,0.650934619846326,0.10569505007441,0.978896318186294,5.46161723050187,0.561310364241729,0.592976258669665,-0.0709058241885157,0.0970003025379979,1.43031429393551,0.348452060730224,0.045733838379162,0.505407107080948,0.262539356221279,0.999496203798284,0.983199614984122,0.0234683928377677,2.37899269458086,-4.63612359245318,0.946691951023802,1.69938255695549e-06,10.5794058846672,1.01825251215979,0.637420522026037,0.853757193106292,0.695984638486292,109,0.19290804593562,113,2.78665504030385,48
"11","1",0.254617250605177,0.26348537707063,0.535705658119551,0.889043414326195,10.0227724080844,8.1050522837001,4.27691814182243,0.873611111111111,7.38380485175599,-1.96563131762923,0.917126959500787,2.49166761249351,0.322645368920242,0.20686200872339,0.00352799201667804,0.0386402898103922,0.98837437785506,0.140288390898765,0.0314648645348157,0.585235483905404,0.0238961184349744,0.996115193108244,0.794222131459322,0.726449749663883,1.2872911974068,-18.1768552176053,0.795721743973756,6.22984474797163e-05,7.21131681587005,-4.09008166368778,0.383973991629431,0.303405068522295,1.25848206616349,103,0.351893559863263,107,22.6328140895433,48
"12","1",0.254617250605177,0.256111657999396,0.49189592212421,0.899415561456478,10.2309817457982,7.85832114028633,4.08834919733842,0.886111111111111,3.96215957023495,-1.33653831683294,0.948532175468507,3.53096414178823,0.415622029409701,0.34807785415477,-0.0616648547541533,0.0412178020623265,1.13962680984787,0.213103514578724,0.0108713837834175,0.552175102180296,0.122460168256457,0.997773795635356,0.881283190853187,0.317394298724838,1.88692909258765,-12.859087332581,0.849380363184419,2.84534012234958e-05,8.95942637190095,-2.51497269395567,0.503428666778657,0.524312530693465,0.923808621559199,104,0.212589439034765,108,12.5570523822727,48
