"tsId","class","lempel_ziv","aproximation_entropy","sample_entropy","permutation_entropy","shannon_entropy_CS","shannon_entropy_SG","spectral_entropy","nforbiden","kurtosis","skewness","x_acf1","x_acf10","diff1_acf1","diff1_acf10","diff2_acf1","diff2_acf10","x_pacf5","diff1x_pacf5","diff2x_pacf5","entropy","nonlinearity","hurst","stability","lumpiness","unitroot_kpss","unitroot_pp","trend","spike","linearity","curvature","e_acf1","e_acf10","max_level_shift","time_level_shift","max_var_shift","time_var_shift"
"1","8",0.474144607116552,0.195142505135294,0.470381574048956,0.683639098568326,6.21534609210533,-2.88114171166885,2.92226950801544,0.972222222222222,-1.64115643252671,0.125174403771851,0.978081551192154,5.03104629621473,0.75644424558192,1.60279856389334,-0.286010182430819,0.132992964715891,1.24744250146907,0.627526420287425,0.0880925498984352,0.560839669215595,0.0373664877701464,0.996608850500735,0.984655655959089,0.0333232886751878,1.17456443081523,-2.61819455005927,0.992110451374952,5.76602158820177e-08,-6.0732544271873,-2.87867513768694,0.646479823053923,0.690540126706622,1.77295346734943,38,0.688414567076924,44
"2","8",0.474144607116552,0.192963874412495,0.47165827025663,0.710722756373886,6.23898070154202,-2.90346379750663,2.93019936168954,0.973611111111111,-1.61677323710517,0.134242935125555,0.977751226344527,5.03461221774557,0.709711807575672,1.52577808115257,-0.340746663671438,0.174345914277459,1.23178766797303,0.572956086926361,0.133589872377901,0.560764802254752,0.0331735040514075,0.996606439231972,0.982160655612063,0.0299996258891264,1.15636262771879,-2.58905054298801,0.992368374990237,6.38150124032297e-08,-5.97633749366236,-2.94571920534559,0.59316746165437,0.61918114387718,1.66992936227187,38,0.673396797128688,44
"3","8",0.474144607116552,0.192317325354077,0.475503061720686,0.68391676330612,6.23140313975599,-2.80787113856838,2.98000178399977,0.972222222222222,-1.62843498333929,0.121746890102783,0.977341604259781,5.02836273400485,0.722056471725511,1.44934847644327,-0.27603124454803,0.112062705172448,1.22633171376772,0.556510225989583,0.084994264775877,0.564368169453677,0.0420138434032152,0.996589463853381,0.990804997398099,0.0279620580190134,1.12571950718504,-2.6339269716137,0.991410178613041,7.56137184798684e-08,-5.8598195316971,-3.26804136337157,0.621009926426387,0.733729187970869,1.76445025115777,38,0.745014622952967,44
"4","8",0.474144607116552,0.149820951069235,0.468228182518685,0.688452398273334,6.21369025908216,-4.276171008001,2.90007680783959,0.972222222222222,-1.59992310409341,0.207376370961387,0.977816982416019,4.85761724915467,0.774410890983363,1.87960410836248,-0.308144166089432,0.19484582610895,1.28287217104067,0.701451780301031,0.102768430549292,0.562642256827875,0.0173924685614382,0.996573813672867,0.947587401798544,0.0399875180307496,1.08358186750727,-2.85053314833579,0.992456014873419,4.68454806202122e-08,-5.72029123538141,-3.1730845849202,0.660890387068974,0.999476384709049,1.78624764034837,40,0.627399442589042,44
"5","8",0.474144607116552,0.171960469158277,0.464241889415538,0.696757945590153,6.32278971163545,-3.80248743010084,2.89784391017572,0.972222222222222,-1.59871111077571,0.191015167009466,0.977485671916682,4.87057260381656,0.762135148593413,1.80186288880775,-0.316218258529868,0.146330539819806,1.26527250401143,0.665561825285351,0.107380526446878,0.56418939667774,0.0159039616998088,0.996576925659642,0.980194218628294,0.0324179631210022,1.07450918641627,-2.83414239896622,0.992382921279318,6.00287803314534e-08,-5.68059544245757,-3.3038215319318,0.670409276242927,1.09425629909753,1.73208109451561,38,0.728728000881956,44
"6","8",0.474144607116552,0.167009011994755,0.468298678143051,0.653833754960425,6.28406271461412,-3.31227473296675,2.88802814369196,0.972222222222222,-1.60387910005249,0.163604368619052,0.978077533287737,5.00206871614177,0.759595505873311,1.759186117186,-0.334060929628905,0.160417284077623,1.25251237762288,0.660899333534595,0.11404082586141,0.559547323952447,0.0186332371048843,0.996620951870066,0.97494536708643,0.0344335027229644,1.12483780897582,-2.66441860741454,0.992945960272131,5.3899458256789e-08,-5.88674520638239,-3.07599936185306,0.653209902326967,0.808279017852248,1.6850826595908,37,0.668833506280968,44
"7","8",0.474144607116552,0.181299065420046,0.461439299695076,0.702329840915706,6.25490295742604,-2.88841685481079,2.94001875954298,0.973611111111111,-1.61683382040739,0.120064467324067,0.978269979692161,5.11267088669328,0.689180082942516,1.54158555848231,-0.399133210440166,0.188106710202532,1.23274456343002,0.57461432344479,0.178111848549101,0.559325889216553,0.0247815018910225,0.996647812384433,0.980378371184018,0.0291378104497781,1.15451575397665,-2.44809232889807,0.99288256046808,6.54113030005513e-08,-5.9725222087427,-2.99526859080299,0.569584333145735,0.630792968836665,1.59955083470844,40,0.668013254041136,44
"8","8",0.474144607116552,0.152344432082016,0.463093294578,0.677593756027477,6.19270417399076,-4.52158371832776,2.85813157046009,0.972222222222222,-1.57434350833398,0.234599958920851,0.977410576145809,4.76668400872713,0.796798453077324,1.98978726853954,-0.25704830301832,0.128328497968534,1.28634823530516,0.7271754981325,0.0878886762300849,0.56320463563807,0.00992688985235979,0.996556336111513,0.953398024385234,0.0400681114412309,1.06015123308024,-2.97830604790514,0.992898815292317,4.73788265501356e-08,-5.66613494120938,-3.10828067854132,0.683256730850229,0.974008019169993,1.73529429035152,38,0.650603641707721,44
"9","8",0.474144607116552,0.163813983163836,0.460330154049861,0.686997651191949,6.1628753236401,-4.24771292183977,2.80783305591518,0.976388888888889,-1.59056627865039,0.217113878917574,0.977909958780122,4.82629839016511,0.803063141015506,2.06214752777723,-0.300417776430885,0.174910347163374,1.28847620949546,0.750718926012271,0.101481287525538,0.561116155045699,0.011671397332475,0.996577615121107,0.948858668224939,0.0413943036748325,1.08526756544355,-2.90090719308279,0.993422542722699,4.15005419003553e-08,-5.73149122174346,-2.98303612358862,0.692284233101614,1.07254839582266,1.67687048112408,37,0.640854928991095,44
"10","8",0.474144607116552,0.21071773647186,0.481479069602089,0.669955905829455,6.25942011129235,-3.33104248091237,2.92840478564206,0.977777777777778,-1.60316638543265,0.167651233205826,0.976932529729034,4.86921560715537,0.711166820166167,1.56414392402223,-0.340744898504918,0.138814317198938,1.24575503282221,0.577057320547456,0.134687087452018,0.564299237712667,0.0218260692065309,0.996507957505511,0.997862940374809,0.0243513671307116,1.1351555068697,-2.80107655632015,0.991941658763135,6.75928382076336e-08,-5.94003041698226,-2.93374566211953,0.604307122357851,0.741385617580817,1.75201277279446,38,0.714558241476512,44
"11","8",0.474144607116552,0.176493429502208,0.463058593244727,0.66963109804009,5.99021684292101,-4.39419736760887,2.82804899440994,0.977777777777778,-1.58723878142321,0.214305340057684,0.977878838762291,4.8460972904235,0.801398700333925,2.00713354941509,-0.285886920936959,0.134679939086852,1.28329971945076,0.735367702126343,0.0879405065603786,0.561433683903448,0.0132783478007244,0.996584003603324,0.963640245454397,0.0385885933108078,1.08901010328298,-2.86972263157125,0.993188880790355,4.10319681896316e-08,-5.75916442320828,-3.07305228508043,0.684645153855226,0.956098234505105,1.73665367754881,38,0.659049291688232,44
"12","8",0.474144607116552,0.174188288606225,0.466392632851757,0.681243761503968,6.53523481662878,-3.08032685329427,2.94082233969724,0.968055555555556,-1.63755729406768,0.130633972298174,0.97781400594016,5.02514252252151,0.735338073424402,1.64670164731166,-0.296377562713141,0.136788626926637,1.24070683297339,0.589260426629341,0.0957598209118486,0.561148692231529,0.0316391469333048,0.996606123814525,0.958055325308154,0.0348612831041218,1.12805503674868,-2.6255552599244,0.992131978727506,6.4884388005662e-08,-5.87433691759521,-3.15248671258464,0.625715434489683,0.963122482049761,1.82088593772426,39,0.697131092295668,44
"13","8",0.474144607116552,0.173144351338092,0.461482741542094,0.676274192388158,5.87386893482459,-3.50011404145819,2.89904617350536,0.970833333333333,-1.62301962788534,0.150962968944128,0.977681423066403,4.92603298850027,0.728618175706797,1.68490334461565,-0.368750654788759,0.176140807807485,1.25685972883587,0.631927160465671,0.148214223849445,0.562131498013394,0.0123922622852341,0.996589075040657,0.977885340376607,0.0303812550992847,1.10247383864581,-2.70921852366326,0.992674590062589,6.60250811420359e-08,-5.78825370474593,-3.0814483670925,0.612959785710699,0.805078137359106,1.78511094848668,40,0.748931951241092,44
"14","8",0.474144607116552,0.164915785706528,0.460316577704976,0.700630604158511,5.73814629871326,-4.29953640903491,2.88753835061036,0.970833333333333,-1.60088231698331,0.203020457932431,0.978222681950718,4.87166892933938,0.803024285264239,1.96653079785187,-0.268944414764441,0.160899841187887,1.29262053066864,0.733691028435656,0.0828510364294351,0.560774306028247,0.0306506756104525,0.996584123402121,0.93948063962441,0.0437784867215824,1.08860841511952,-2.83973437896623,0.992780559338468,4.2691599978487e-08,-5.77025402006365,-3.08160499825547,0.696491794789111,1.06795026837491,1.66580879797213,37,0.65455754388756,44
"15","8",0.474144607116552,0.162459026352896,0.471605002894609,0.67737110293561,6.30457664561622,-2.97831235008948,2.96125586434887,0.969444444444444,-1.6227209092707,0.121295160117621,0.977915607851054,5.06175980213084,0.70293975296908,1.50650443276568,-0.326835438593641,0.142677036672931,1.23276819364684,0.551560211878805,0.123539493603027,0.561924780815039,0.0335815970302336,0.996619531255486,0.9785534144165,0.0293118885251444,1.1421527227777,-2.5217628608833,0.992040118985237,7.48705418769403e-08,-5.9478969905423,-3.11535672404331,0.586403708373862,0.684022748745142,1.68785520807439,38,0.705384654604174,44
"16","8",0.474144607116552,0.177706051054967,0.472293552705476,0.66963109804009,6.27885087979108,-3.26123969819587,2.9079589502193,0.973611111111111,-1.60169217258294,0.159709737645668,0.97804193096403,4.97076512172002,0.764610995900465,1.69260722862093,-0.279877339197208,0.11202604899586,1.25998965700509,0.642108655081201,0.0815747352559975,0.56182672757973,0.0206294038775379,0.996610817085672,0.981779122383623,0.0303799892380981,1.09733303173614,-2.68078207153156,0.992471430099018,6.52124694609633e-08,-5.78736414101137,-3.1908644674272,0.661466063752849,0.80818804157054,1.7869285246718,38,0.751967643713142,44
"17","8",0.474144607116552,0.183177416892613,0.469293240284799,0.644429859795953,5.90474551581182,-3.86678386352378,2.86983626106823,0.973611111111111,-1.59350028657206,0.18385479342428,0.977756560714991,4.87552021183099,0.74762490053427,1.8080182389412,-0.356254955448259,0.171060170243579,1.26809092369591,0.654622044466913,0.139630700307115,0.561942221792238,0.0131636179029117,0.996583196688825,0.984750795515647,0.0299349288602959,1.11553873898025,-2.76586872818894,0.992938703009905,5.57265396484541e-08,-5.89042128779487,-2.97110118810154,0.633233936831542,0.832729178750095,1.80240437145473,40,0.718364728239991,44
"18","8",0.474144607116552,0.206343613701257,0.46264795441458,0.687229764911854,6.45542123221924,-2.93677473904175,2.92716456025629,0.972222222222222,-1.62792557750667,0.138210436927137,0.977594905297405,5.03603664151981,0.695980008542444,1.5433079529117,-0.42488579768383,0.2175261349124,1.23122619590011,0.612686130326605,0.18550807625764,0.560059604982409,0.0117551691619614,0.996605424210402,0.978097395084505,0.0333586907594682,1.14454570616119,-2.62355350467179,0.992548773586391,5.92449825082214e-08,-5.90998415901003,-3.02594208531453,0.596210165094851,0.752137597168831,1.82777560858924,40,0.690499837874082,44
"19","8",0.474144607116552,0.143547137412032,0.466764298449949,0.699407970797031,6.10299025925547,-3.79179646651532,2.92003553511527,0.970833333333333,-1.59542717972369,0.184859849418208,0.977680489170287,4.92263454351004,0.743239494715259,1.7145205569283,-0.358538007243498,0.164827730184305,1.26043229257683,0.663889130626499,0.139315550709811,0.562964995864338,0.0215443965631511,0.996581706923599,0.958602015244206,0.0381181658197967,1.11448970844074,-2.76882970930246,0.992501690653842,5.36518313709122e-08,-5.84576096312268,-3.05488885414476,0.637004017656723,0.749242961916651,1.78103215478783,39,0.615140876858113,44
"20","8",0.474144607116552,0.196795829711217,0.46739183653884,0.678569140387125,6.10220654036762,-3.75048915973137,2.91000064137471,0.972222222222222,-1.58807901360728,0.192525099575472,0.977830899806434,4.9552433277528,0.778100093538332,1.75410504403974,-0.278532109124435,0.143489188475194,1.25810118023414,0.675396099889425,0.0848914767295236,0.562258422676819,0.0232979106508243,0.996592009017861,0.954099155860012,0.0401137646195401,1.08000000690207,-2.77570592613096,0.992435916752935,5.14380994355315e-08,-5.66887501753719,-3.21072744557351,0.67982512491448,0.883344667146259,1.74687457663445,38,0.675814409078236,44
"21","8",0.474144607116552,0.147542126690396,0.467430684055871,0.693421967389144,6.31010135898103,-3.50420506093141,2.92037371683101,0.969444444444444,-1.63628791086271,0.154019642067241,0.977456569985715,4.88851397354723,0.721753249710172,1.69334279676075,-0.376045603052277,0.194399167327781,1.25936080016593,0.630802193432129,0.151788500897636,0.563331529135216,0.00622211577502899,0.996569538196487,0.969244112535333,0.0314377258858754,1.10786701154851,-2.76523896473931,0.992449477710788,6.63993705974198e-08,-5.8115418132732,-3.01989503058986,0.609363251488245,0.902969167024044,1.79884345854791,40,0.705581650274506,44
"22","8",0.474144607116552,0.162251453279056,0.461511961250967,0.688452398273334,6.3431994263409,-3.78313075173191,2.88295601145546,0.972222222222222,-1.59679335707728,0.189889912174974,0.977881322691459,4.89921714721541,0.784101941027429,1.92113714871087,-0.298342916529145,0.151099815517761,1.26889729991704,0.693217813863226,0.0927920798041641,0.56014458024213,0.0270221579504108,0.996587830050261,0.954729072444617,0.0400424600946778,1.11044999404922,-2.80245365457973,0.993071330848606,4.65570912011392e-08,-5.84948591077768,-3.01911816994633,0.672478538500011,0.983875055588933,1.7055045647302,39,0.688490535405872,44
"23","8",0.474144607116552,0.175606595459096,0.461353670801212,0.710513862044721,6.33760231867074,-3.33146161396939,2.95789383872796,0.973611111111111,-1.62680748462057,0.143593404752879,0.977958240870254,5.02674046881442,0.721172810958727,1.59014756258007,-0.352080160717677,0.185841863841006,1.24736884595212,0.615463595980768,0.131911070860758,0.562114386205902,0.0278679551276886,0.996606131653279,0.960413117196202,0.0353776690236043,1.13767558630977,-2.61853733413352,0.992188864435584,5.65875827451218e-08,-5.9160070819239,-3.07690012033319,0.62105759966398,0.791784139519887,1.7150389039901,38,0.653346617642222,44
"24","8",0.474144607116552,0.199480722067057,0.464133189617681,0.691127019390177,6.24481533782391,-3.15921788626593,2.93230090153394,0.969444444444444,-1.62818835365267,0.143948844164524,0.978099273622458,4.98564818763656,0.747273096707218,1.69385878360019,-0.297418735326288,0.126024529325993,1.25796215010113,0.620926200497897,0.10180112469301,0.561170862174504,0.0262583583729551,0.996606150494566,0.966939392721333,0.0338408275292514,1.12420195232999,-2.64754541453418,0.992398829722862,5.98465970974329e-08,-5.89714164942938,-3.06427110628505,0.634631264396815,0.870806781087353,1.75575022664069,38,0.714627761455207,44
"25","8",0.474144607116552,0.151713650338295,0.463272088934788,0.678569140387125,5.9446747969103,-4.5143414300035,2.82294777403485,0.972222222222222,-1.5730156411101,0.234173802509589,0.978367330786812,4.81687788274634,0.827420206930231,2.16735750210681,-0.223541519188812,0.156607044779402,1.30695935215518,0.765064611801935,0.0613247236802528,0.560795164042388,0.0164712574660924,0.996586359428655,0.95147176740391,0.040393718449566,1.07618546004845,-2.88683225757757,0.993554298521855,3.80675485377046e-08,-5.70650758601395,-2.98174541244625,0.715889916334684,1.15231329347869,1.68012326069918,37,0.636723071509936,44
"26","8",0.474144607116552,0.186906999866054,0.474658729129066,0.695561345438839,6.47448266381766,-2.80848653914914,2.96601310363068,0.973611111111111,-1.62878194763938,0.125534390737991,0.977312794576831,5.03975700167273,0.696056647287677,1.4254324824406,-0.378017707856727,0.222671875477542,1.22524179120051,0.579175443091643,0.148588794679389,0.562351906481657,0.0306649359851055,0.996585301498866,0.965055979313466,0.0329357020100305,1.11266583439072,-2.64491144704859,0.991619308607286,7.20454790908325e-08,-5.81206592680368,-3.23536070427369,0.604511609773502,0.755657541507201,1.71650075205622,38,0.711920672201574,45
