"tsId","class","lempel_ziv","aproximation_entropy","sample_entropy","permutation_entropy","shannon_entropy_CS","shannon_entropy_SG","spectral_entropy","nforbiden","kurtosis","skewness","x_acf1","x_acf10","diff1_acf1","diff1_acf10","diff2_acf1","diff2_acf10","x_pacf5","diff1x_pacf5","diff2x_pacf5","entropy","nonlinearity","hurst","stability","lumpiness","unitroot_kpss","unitroot_pp","trend","spike","linearity","curvature","e_acf1","e_acf10","max_level_shift","time_level_shift","max_var_shift","time_var_shift"
"1","1",0.474144607116552,0.317659337622929,0.579948879673994,0.758801206870549,5.83651158180445,-4.62738913354967,2.78390052361964,0.963888888888889,-1.44263412376685,0.166041299038457,0.98008968313579,4.47697933112434,0.883547445957775,2.01532622178533,0.144864215807142,0.248842590170044,1.53599115073675,0.943762971891923,0.0864073007945645,0.57042825601237,0.0474500788765329,0.996348109618376,0.900596518306775,0.0369343398372803,0.971690598787573,-4.02316887724939,0.990430877999121,2.80167966428832e-08,-5.27107485395453,-3.11667917964725,0.824311132645549,1.57800279085199,1.61285806167973,38,0.477983097925771,34
"2","1",0.474144607116552,0.260570675648511,0.557282354565103,0.773114424895127,5.6861218607057,-5.93903354596209,2.78873892596526,0.9625,-1.47774394419228,0.275269397083318,0.978208247608961,4.24758246311852,0.885976755866623,2.12490921727619,0.240571487194356,0.186258703108983,1.4961365835452,0.899622936510152,0.0746684264923794,0.571292881725541,0.0492036429347924,0.996300327979868,0.895368654650682,0.0531644157370984,0.948911547898261,-4.1709048979909,0.990448517448648,3.30423977037929e-08,-5.22890152456376,-3.03098779930963,0.791017839640641,1.31872533683208,1.6592137302621,37,0.520180957202794,24
"3","0",0.474144607116552,0.281290494750348,0.564511493591804,0.787765310888125,5.91808940549991,-5.72481243473143,2.81357878018764,0.956944444444444,-1.45188317129462,0.252762247564126,0.979943132333215,4.48075178857426,0.887758001505773,2.09885134818497,0.153953797459159,0.172269047314772,1.50579073766097,0.931122763770414,0.0472817438461419,0.568778633526943,0.0264798100992924,0.996340058988902,0.898349784497702,0.0440794803240836,0.967624102644204,-4.14007635959938,0.99110992115087,1.78918358350493e-08,-5.24520439135747,-3.01253630195486,0.806254616992623,1.34903314100652,1.60657866650193,38,0.500107319046724,33
"4","0",0.474144607116552,0.344022153157053,0.573534616468912,0.741028996616888,5.82918143753028,-5.81997114583129,2.82190236667054,0.965277777777778,-1.50319282537032,0.292226748899637,0.977353262571169,4.24773166398392,0.889796286990703,2.00532512896242,0.269735168159281,0.185992413321329,1.47612043916711,0.970656469795319,0.127831677914221,0.574124299891096,0.0517257849640913,0.996265051318348,0.85973430257633,0.0670025165111147,0.941473548686545,-4.43117217933312,0.989264534093195,4.23757851264492e-08,-5.15431178047168,-3.0857051719875,0.801852418600977,1.23538982729453,1.64069408725266,38,0.487543432617815,23
"5","0",0.474144607116552,0.283410099912906,0.559007104172209,0.771004327708816,6.12837085840806,-5.55540663608716,2.71161588778507,0.956944444444444,-1.47528541859201,0.255522860417492,0.978845061102008,4.29146553455092,0.897716599687421,2.24600779891925,0.237939991036318,0.257439710649936,1.50709276345091,0.938250773055487,0.060253532180332,0.570193068298672,0.0177511983965406,0.996308864105337,0.916533484295772,0.0430519372920318,0.991063799252625,-4.20115731821442,0.991185792094357,2.41750891558726e-08,-5.39768804787072,-2.78026699597067,0.811993243396527,1.365109708546,1.68771417315527,38,0.521370836597272,33
"6","1",0.474144607116552,0.311561863129921,0.598678674476209,0.767857304784205,5.72923179051237,-6.04233510859195,2.94911947048452,0.965277777777778,-1.40175733748483,0.266730237863355,0.975897384923321,4.04596516165823,0.858977466752163,1.72659056809131,0.149185232945082,0.185289964342791,1.50273821532602,0.86008011972363,0.0577354772093107,0.580902559296549,0.0478686934901656,0.9960841598098,0.829480987546059,0.0555820787740479,0.872016421243223,-4.99889192615374,0.986474689378907,4.85264715568795e-08,-4.89560266274645,-3.11994230638942,0.795549693475451,1.31956184350772,1.56134081512,38,0.514166475043641,23
"7","0",0.474144607116552,0.274731668075445,0.559207844726953,0.787820919774064,5.83435615936155,-5.05021817579408,2.72641496000103,0.9625,-1.48943834254503,0.211997795212501,0.980023187679576,4.53771049211394,0.909560956270593,2.11589727954589,0.359461316212628,0.314735461948634,1.49893038598654,1.09298214363984,0.237612942627795,0.568102980354278,0.0451826532256184,0.996409166929721,0.924509006685273,0.0447582103156472,1.01271121224152,-3.7769815409497,0.99114030037015,2.14187590471028e-08,-5.43750199418116,-3.08432123004794,0.830690245013872,1.26883059640023,1.61822587261232,38,0.501983431577124,34
"8","0",0.474144607116552,0.289795953984159,0.586448035336035,0.795471503167498,5.61527603640647,-6.56155758308481,2.92428337508799,0.956944444444444,-1.37642538206818,0.280144477514963,0.970065437740731,3.6924218408384,0.875079124194145,1.79138502199839,0.374810484002007,0.290517659141771,1.39674439782647,1.02217630347161,0.19762796123609,0.58905438226432,0.0510502823991441,0.996016115413377,0.848449798950577,0.0676332366021631,0.90385374393555,-5.14702191784925,0.984639894924104,6.2608279527762e-08,-5.06506236075022,-3.23913788588777,0.799953742316672,1.39043566690043,1.56632998341759,22,0.605059443510378,25
"9","0",0.474144607116552,0.262641915195198,0.540338125872719,0.766672430204753,5.72657492719925,-6.17138032273986,2.71552387045287,0.959722222222222,-1.48298953786292,0.305083287780959,0.979498471158773,4.37822201324456,0.884309609054521,2.31472620161303,0.0643327906705023,0.147661815379143,1.49446379038909,0.873767160898693,0.0364752682804344,0.566894679002298,0.0457057094636232,0.996394086834497,0.939431495407061,0.0443958828193304,0.995837827958982,-3.79006168880448,0.992212041839343,1.9751102941701e-08,-5.45575732100021,-2.82225883013686,0.777854137408753,1.17685287632628,1.74753820731771,37,0.603976819636431,43
"10","1",0.474144607116552,0.398006191007754,0.595094784221736,0.78644445773502,5.85239664170977,-5.47790245862554,2.91428889682432,0.955555555555556,-1.46237636984414,0.255359924611349,0.977188593248213,4.337234772985,0.861720003502945,1.62486551321215,0.195407609799044,0.173811042286537,1.46808645505156,0.868060470362426,0.0704405430454685,0.577251409088727,0.0274414453310951,0.996202432531756,0.858113672580545,0.0570076167396904,0.938047596594791,-4.5849284210343,0.987301519147866,4.40207050648762e-08,-5.09611372174919,-3.18387086264426,0.787986595045672,1.25519337981129,1.50008291935676,38,0.478120982973251,23
"11","0",0.474144607116552,0.345336011443437,0.615369710154816,0.810158259860767,5.89368625116524,-5.10476355800769,3.04291828233163,0.95,-1.38180962195643,0.159110766515897,0.971011688843348,3.77052426600777,0.811648611407191,1.44093094580161,0.0717574063383807,0.1302263659558,1.43479193522417,0.767210861258149,0.0398491972928087,0.593778777428431,0.102998357288288,0.995844465496064,0.841585174441362,0.0574956218103803,0.91921577468822,-5.54134018377541,0.981505654596795,8.82880960003729e-08,-5.08133747353458,-3.0004096456281,0.762561696208696,1.35082134864138,1.47145640831293,37,0.550708647452839,25
"12","0",0.474144607116552,0.229710817814801,0.522847014253633,0.762586497297546,5.76109117525145,-4.75418625322868,2.67327113458514,0.963888888888889,-1.55809179960306,0.200838024106221,0.980467293350755,4.69769701085263,0.89651056882625,2.13503997722945,0.152422540585331,0.139232087021384,1.46695020169669,0.944659066281031,0.048537236095085,0.5631939630481,0.0295945028681606,0.996466695949997,0.944849087625095,0.0458688864305119,1.08176240536246,-3.50217877383505,0.992271800819377,1.7437387147333e-08,-5.70890405177475,-2.80238527054121,0.809385846820188,1.24872679040446,1.63446258647176,38,0.538894948962409,34
"13","0",0.474144607116552,0.345166899507855,0.611191258906022,0.803257598109185,5.90354982583161,-4.7821278795328,2.92032141674413,0.956944444444444,-1.40061547007699,0.132617075855447,0.97626481948224,4.05162207732306,0.828431253744032,1.53308052775848,0.0628130411152997,0.160430191825812,1.5354483785577,0.774476649376787,0.0260888013651263,0.586758761417508,0.0807169538079992,0.996016115413377,0.877039261357872,0.0455853537720705,0.924552669625708,-5.09683585581836,0.984574891370437,6.53719372346664e-08,-5.10023042940452,-2.78432145314235,0.758553484704914,1.1916222515156,1.55234397362996,38,0.452129998986265,25
"14","1",0.474144607116552,0.332791711348667,0.615219808891699,0.792855909037893,5.62167253460906,-7.22189559698755,3.02123231572396,0.954166666666667,-1.40487763060608,0.332750292998371,0.971371228385639,3.58545443775527,0.825320074731745,1.54993891785469,0.0112033169759104,0.0644250685224165,1.46225823892836,0.744110512408426,0.0205265069151464,0.593338577762633,0.0107552735095709,0.995832485421038,0.836628716281371,0.0834544477236545,0.804993762595936,-5.8898563625485,0.983461487441486,7.16260148716728e-08,-4.73312743564271,-2.58667770511609,0.745840372866058,0.973895989389292,1.69282595406383,38,0.630101114965127,26
"15","1",0.474144607116552,0.340052557752062,0.628497685626263,0.777719572698273,5.43073581203132,-7.73432989288833,3.16388057882193,0.955555555555556,-1.38118724614305,0.390946253664237,0.966870271858717,3.38997044532855,0.769054524184681,1.38757416836177,-0.111145400576752,0.0901450583024476,1.37813489155378,0.617547202709484,0.0202958987226174,0.601360853275541,0.0342382671980594,0.995687285945076,0.797236162815489,0.10301930410454,0.725233656144226,-6.47262118548221,0.980772017461502,1.2776104353624e-07,-4.34288825988526,-2.79451029810623,0.691553671067034,0.825835841501979,1.72012660725214,22,0.737068032808524,25
