"tsId","class","lempel_ziv","aproximation_entropy","sample_entropy","permutation_entropy","shannon_entropy_CS","shannon_entropy_SG","spectral_entropy","nforbiden","kurtosis","skewness","x_acf1","x_acf10","diff1_acf1","diff1_acf10","diff2_acf1","diff2_acf10","x_pacf5","diff1x_pacf5","diff2x_pacf5","entropy","nonlinearity","hurst","stability","lumpiness","unitroot_kpss","unitroot_pp","trend","spike","linearity","curvature","e_acf1","e_acf10","max_level_shift","time_level_shift","max_var_shift","time_var_shift"
"1","2",0.387655610037688,0.297044471694304,0.586047802532364,0.985425581525105,11.7749877067995,18.8409002884464,3.44346417452348,0.920833333333333,2.34163028469151,-1.8520875873018,0.964100617575143,3.86676853541034,0.576226384893902,0.440342498786381,-0.0604129676103203,0.184041562450462,1.26169371223687,0.417281481183247,0.176528546841877,0.630194908370744,0.0314504833908673,0.995635408867269,0.927574344103477,0.164208110229576,0.332340603394896,-5.95016749547646,0.966548222488434,1.88311859473635e-06,0.9610012186835,4.67656979850193,0.57805671776328,0.545308832533894,1.51245215888512,24,0.491789932848419,43
"2","1",0.542717854052763,0.329050401302066,0.567822511829358,0.791110190045347,8.79606901242554,3.76415453170615,3.21896565853551,0.954166666666667,0.679567979292086,-1.0089086597816,0.97622524182737,4.6716845853863,0.721079760785691,0.709512813418237,0.110678321490648,0.284406524785011,1.54667351091444,0.625086430971768,0.145025371590575,0.602001648103911,0.036479681378909,0.996040235782554,0.950641377403101,0.0944697508050482,0.595676316449279,-4.83075911401394,0.97421183630952,1.16806523411827e-06,3.38260750350904,3.04995459156628,0.684668585688607,1.069571144137,1.56517750925681,36,0.597891110055704,43
"3","2",0.232593366022613,0.287318684649517,0.489829448401149,0.723864279739687,6.15314338053,0.28111873901493,3.3271655750423,0.961111111111111,0.379495748341003,-0.737180777948508,0.976852746798845,5.0848494160539,0.716822975538694,0.650275382641531,0.198322107649755,0.23606785769912,1.39745773255897,0.745407070127061,0.283637224055937,0.590788733847157,0.0903981845489538,0.996251360083344,1.00433786513521,0.0571932380719112,0.924250003897102,-4.09738586891235,0.977927078593275,8.51019826744679e-07,5.01476013319618,2.27680893884078,0.671217841617736,0.84860865487499,1.22991299467322,35,0.349142737761502,43
"4","1",0.387655610037688,0.332841298967146,0.516635591117533,0.766658171094524,6.84116633042996,0.563464296790081,3.19314073009352,0.952777777777778,-0.149147804218846,-0.608959088955725,0.981740528157318,5.49505312021514,0.73563152391025,0.739153677037272,0.204334673642663,0.310139399519093,1.45710219998502,0.722508613776755,0.282145064765933,0.581930028909013,0.0282511956337627,0.996464355296401,1.02052586297731,0.0462025096784233,0.81910646424526,-3.51896217941372,0.982987207657509,4.53630287889504e-07,4.4760935092218,2.78638817129087,0.670054177829417,0.903699242552047,1.60713564538659,36,0.601306098449046,42
"5","1",0.620248976060301,0.335591878218509,0.569336414981924,0.801114075538679,9.5210517612289,6.25802123218177,3.23539483593158,0.947222222222222,0.8423501199819,-1.13528562817831,0.975220362917061,4.59141649512819,0.720724899150599,0.691949511605979,0.161385638142284,0.281857314518675,1.56462815790878,0.673478870684599,0.185438247772542,0.579945552761081,0.0211430764932898,0.996016115413377,0.851277640458479,0.336465475862303,0.570142847082665,-4.85902806477421,0.973086532668107,1.28118518303177e-06,3.14217755033852,4.42344662922561,0.684153446902612,1.06267776806058,1.52460756455102,39,0.568812311450719,46
"6","1",0.465186732045226,0.330446503016718,0.530391019502661,0.762431546820935,6.767316434378,-1.3554681445516,3.26023498353973,0.954166666666667,-0.0190692523110352,-0.507950149914414,0.977857447423676,5.24363518365209,0.676387308195726,0.600406868603942,0.0694386546026976,0.261159426726144,1.39805312352477,0.543827761470459,0.146477920157971,0.57221420677382,0.0606947766533555,0.996269935308708,0.924808211826911,0.159129727929828,0.870625158587717,-3.95543648398526,0.97721804208575,1.00947667734148e-06,4.73945557030513,3.47687532417778,0.654434855196617,0.987073942696854,1.29721408832416,36,0.607475086141662,24
"7","2",0.542717854052763,0.360911868606409,0.529062909475096,0.784349396137838,9.79105470167813,8.86629983714499,3.30936270638355,0.966666666666667,2.06002286628609,-1.50929924436202,0.971325681643763,3.99367853486601,0.745579536402693,0.727660843731069,0.264821179070431,0.277247982470706,1.63806838515887,0.8861299086205,0.344864977037744,0.628645193781304,0.125071252770175,0.995817037030722,1.01926169118267,0.0303351754187121,0.348880098114106,-5.69216720206535,0.970250676284843,1.64609605144644e-06,1.7905154631343,2.32512877864374,0.693897868575757,0.907261636589683,1.28728664928837,34,0.425582139085868,20
"8","2",0.232593366022613,0.241109037558499,0.496794646367456,0.847740830270681,5.92356827351112,-0.269559651558798,3.3235045095066,0.931944444444444,0.056585625039852,-0.699666889323824,0.97776852691506,5.14165184328368,0.677250596994541,0.676467808144178,-0.0961826649112497,0.153808002375203,1.32812541200549,0.558012211748511,0.160498552452328,0.580904468507123,0.0715859028801134,0.996344453974343,0.984286929602558,0.0718084730867244,0.98172752410979,-3.88726410799654,0.980954552097215,6.22905963892931e-07,5.27303650973855,2.77157472637658,0.659763547863679,0.855743800158239,1.41388257289941,37,0.483151689604661,43
"9","1",0.542717854052763,0.32649782292086,0.54454301434744,0.814130089886844,10.0564584425608,9.57307676599122,3.26306253009333,0.947222222222222,1.18831811363797,-1.3331213877538,0.975291113262342,4.58449157550045,0.698552286520311,0.604381131401673,0.163551010258554,0.244929742379784,1.63537245753321,0.68704778334007,0.240545111323101,0.616198805654584,0.0335462629750393,0.996016115413377,1.04060394437968,0.0277147100263117,0.515289826009484,-4.80706197330632,0.97414855688195,1.36848180256791e-06,2.8297268831278,3.27301248757205,0.650381765115937,0.79424795354628,1.53743096983599,34,0.571362313839129,41
"10","1",0.697780098067838,0.304329506133347,0.541749191444959,0.745528831547742,8.17707733272953,2.64749035876384,3.39346860687709,0.958333333333333,0.151833658334211,-0.843505354419869,0.969735147930532,5.04391256811875,0.566769390216856,0.419952707415363,0.159968207648389,0.13724827566972,1.06606000378451,0.329947731068326,0.116521026783969,0.564062675839631,0.0138484880152795,0.996066837487119,0.912165039985089,0.151610311682068,0.595991742637188,-4.78142325589719,0.976373547496639,7.2763605917103e-07,3.10948880828137,4.79928544219548,0.50435277882655,0.48651614288415,1.58618604581534,41,0.618837018894702,47
"11","1",0.542717854052763,0.334978448419825,0.519491228546368,0.761896620206848,8.62271156234408,4.23188607349878,3.12124135416826,0.955555555555556,0.392023537272146,-0.949797879116544,0.980910640633626,5.06779433676819,0.760354802356444,0.790896900957807,0.252227107174588,0.296109529741133,1.74945554425022,0.814124879170397,0.263298780471019,0.585783735343446,0.0265548801120967,0.996323982559314,0.96476080849788,0.0879668689102133,0.632857937641384,-4.04223102156926,0.981025718336883,7.17994928569982e-07,3.52826029780046,3.50245105618713,0.688398616030552,0.899183432354961,1.60817384004515,37,0.608245451794239,43
"12","2",0.620248976060301,0.281547818591381,0.523755767137098,0.785412961653718,10.0778693930806,6.92446054122315,3.25750456359002,0.955555555555556,2.22360838083743,-1.49867314189266,0.972830809406723,4.08933475139999,0.755236342540889,0.794745288762361,0.224775973366072,0.23697204641916,1.67497414733006,0.796008850518164,0.235638576093139,0.623634478909012,0.129049621227303,0.995828712675202,1.02112257727071,0.0439816645238623,0.438871189516173,-5.69579725364788,0.970873250038461,1.43763540098805e-06,2.52850680357481,2.35143113595843,0.711852578295829,1.01531433996008,1.29645028105768,34,0.404718830283947,41
"13","1",0.542717854052763,0.348195616220118,0.561226857249247,0.790576262934486,9.07829208426146,7.13527074094579,3.21873965640825,0.961111111111111,0.660069709907906,-1.10043741116797,0.976197230521303,4.71705940247906,0.728038527498902,0.644453490828052,0.278152343874571,0.334340776892711,1.7682374124625,0.874775773039826,0.375551887286298,0.576574708468372,0.0400462461279522,0.996070522307488,0.872796399541903,0.265722212578803,0.475065279019238,-4.66811570264572,0.974155240720941,1.35954399479751e-06,2.47835664080217,4.11943042489722,0.663655914634475,0.921263167591157,1.56416599777444,39,0.693169041175373,24
"14","1",0.465186732045226,0.289626531839401,0.555949240633375,0.7497255121568,9.61316633339415,9.45237829596515,3.16165968919901,0.956944444444444,0.74866285500981,-1.22547383618698,0.978165978556047,4.73955382126937,0.757549077974561,0.755047796189067,0.288516260277543,0.359603891184657,1.75176805882549,0.875089275541821,0.345495869632085,0.579863464730218,0.0312035911395368,0.996189806463031,0.891480935698788,0.231294496601501,0.481317382605465,-4.53079261626659,0.977939575978592,8.30084052270696e-07,2.43457551860335,4.44290341203798,0.687116979867541,0.935528648657728,1.6180667848172,38,0.6694500817959,45
"15","1",0.542717854052763,0.324838070971655,0.515015369883626,0.690018772379289,9.11034951702428,4.92762749128586,3.14805233410099,0.963888888888889,0.355068032559076,-0.968131165046922,0.979381632363114,5.02627381973678,0.744691944081222,0.703194778391376,0.299434668146378,0.359965492166765,1.88320020590499,0.977047052972041,0.465189659144429,0.602874310920199,0.0369493100568695,0.9962497130635,1.03784001905301,0.0423360801647921,0.635652135520402,-4.18879770306125,0.978231930495793,9.07505219473648e-07,3.52310156564072,3.08595233042322,0.672211168135279,0.906589178240548,1.66508800114912,34,0.672834862258153,41
"16","2",0.542717854052763,0.286089551443396,0.512619076930991,0.796558283677463,9.75129349957912,4.51598081604844,3.28301947301634,0.956944444444444,1.69652516129245,-1.32790583690177,0.973115208671979,4.26073089695852,0.717195982781427,0.65321296487626,0.202560255291263,0.233469822285217,1.67636985532904,0.738120805443194,0.283919267559369,0.624432241090397,0.114493057712894,0.995856091728521,1.03538818740138,0.0311689666828077,0.486167367426176,-5.32827492395052,0.971254334461035,1.77203643870094e-06,2.84796820611728,2.14693980821966,0.669002030019651,0.810959563229568,1.39722126170162,33,0.465881910983962,41
"17","1",0.542717854052763,0.345301840605707,0.56568707778941,0.888776165590877,10.0202062825015,9.07521741651891,3.25661291489278,0.943055555555556,1.2382266176616,-1.32941707406595,0.974698443755309,4.39350164149158,0.705198059829666,0.684192335387943,0.0400752182313886,0.109855320214084,1.49870173314838,0.551667622049069,0.0894286594948121,0.614079685789059,0.0257114244449779,0.995975403017439,1.00084372230845,0.0521022738860821,0.447618996408332,-5.11630616806261,0.973943568773613,1.1930938904911e-06,2.39326143463716,3.2597201418811,0.674652537222288,0.929723110516263,1.54598571589854,35,0.577947127378703,42
"18","2",0.542717854052763,0.306816972209424,0.545606484534935,0.801330964429888,10.282261716273,12.8586360470181,3.30099758730774,0.948611111111111,1.80748525132615,-1.60064336297318,0.972793694491633,4.160359367114,0.755353137083219,0.730984303548393,0.303135449648328,0.377527993953871,1.59678735677726,0.837623465513758,0.307366942270376,0.613016205544129,0.120172286940493,0.995934690622109,0.947684998938255,0.116334307787729,0.326976975095609,-5.31352820331869,0.972611586094745,1.59118502946427e-06,1.23790295767888,3.60091738271341,0.680490503699841,0.808766588360672,1.42081114492176,36,0.509251340531707,43
