"tsId","class","lempel_ziv","aproximation_entropy","sample_entropy","permutation_entropy","shannon_entropy_CS","shannon_entropy_SG","spectral_entropy","nforbiden","kurtosis","skewness","x_acf1","x_acf10","diff1_acf1","diff1_acf10","diff2_acf1","diff2_acf10","x_pacf5","diff1x_pacf5","diff2x_pacf5","entropy","nonlinearity","hurst","stability","lumpiness","unitroot_kpss","unitroot_pp","trend","spike","linearity","curvature","e_acf1","e_acf10","max_level_shift","time_level_shift","max_var_shift","time_var_shift"
"1","1",0.474144607116552,0.37114143286083,0.620140433793343,0.848345663440347,6.05283227103088,-3.5512387437959,3.15574992297102,0.944444444444444,-1.27919636920978,-0.0198774273537924,0.967640244856254,3.55137945000226,0.730562314081321,1.08475786549599,-0.0611344533626709,0.122591207899315,1.39241569999342,0.594745858203658,0.0229132948726786,0.605538000667883,0.0225501518424826,0.995592698044839,0.843292454229375,0.0464117496356716,0.86699877799231,-6.24029115375718,0.976613571775255,1.90859289341281e-07,-4.91004462008287,-2.94178311956832,0.701657296090327,1.10487928715306,1.56764425830129,38,0.471944490145964,2
"2","0",0.474144607116552,0.367948475373287,0.613464289198446,0.758285026504421,5.92507499723463,-4.8147631073935,3.19013895519191,0.95,-1.28790242413464,0.16709561483981,0.971759899298772,3.94823714777202,0.700882953854641,1.10945451623251,-0.203373987671837,0.103589348535715,1.38667799407509,0.54616001840692,0.0512733036786479,0.59596643099551,0.0689277373906275,0.995780840204747,0.797140706948392,0.0655839307727519,0.854949657093536,-5.53673385477283,0.98008641056105,1.170943327531e-07,-4.75259258710919,-3.06795158666908,0.669403739858006,0.984718864134422,1.51028048639605,38,0.426794817214386,25
"3","0",0.474144607116552,0.428484970053048,0.614009634413615,0.806063854741527,5.64819446089997,-6.02468143349754,3.15094752527439,0.954166666666667,-1.30416954390345,0.19507992329472,0.972788227026652,3.82080572912823,0.767865265019379,1.2833293438592,-0.122443901042749,0.113384655303434,1.42301202323925,0.630751438323448,0.0220334625104978,0.587593949092945,0.00818157190235213,0.995824423109094,0.829087364572757,0.0487608093237566,0.809190111050763,-5.69624852704953,0.983393313182763,7.90398830859256e-08,-4.74281086095847,-2.30584844676138,0.690500242820961,0.817668265388285,1.75168348183294,38,0.540057371544172,35
"4","1",0.553168708302644,0.464513954928308,0.611851356888232,0.76504617641911,6.26273590308534,-4.4688345949166,3.21228758535289,0.947222222222222,-1.2183369758366,0.132308171016667,0.9652798580721,3.29784477946335,0.694387369720093,1.14939777917183,-0.150511743376208,0.0912539072394103,1.37242703121345,0.487111278108933,0.0655856514467906,0.607881505272844,0.0081445564005918,0.995499930883083,0.807135422180715,0.0415742989330656,0.73276887142012,-6.65760689171566,0.976950700131334,1.23779807820799e-07,-4.43553762024024,-2.75170863309884,0.633999358326506,0.702396314093457,1.52422431694507,9,0.576296506386525,25
"5","0",0.553168708302644,0.490224752123705,0.620937014140831,0.861102901090002,6.52527872447619,-0.654262336454978,3.25359176355695,0.95,-0.876301501969118,-0.187449525864736,0.959723998666021,2.73012446060241,0.75330805736505,1.59629834292921,-0.0497341991568762,0.220808078707569,1.54551889969408,0.701389153021135,0.133454745980745,0.632803119852396,0.0221227638797109,0.994968813378089,0.789983223696472,0.0617918864120398,0.658547993407807,-8.65193279788689,0.966713340102285,3.79612486314845e-07,-4.3153799816971,-1.99908600709906,0.721701683114149,1.02913499081955,1.37421508302261,43,0.5026693223409,37
"6","1",0.553168708302644,0.413328906612735,0.620410039795317,0.741496161058251,6.00059118272194,-6.69515726466505,3.12186516244278,0.958333333333333,-1.2347934277016,0.281384396128795,0.968500904392661,3.26439760267498,0.802902407873281,1.5960706226683,-0.040564243568501,0.0858739882868177,1.50565544055839,0.706074467774126,0.00386656537815057,0.60476070323146,0.00772251800551886,0.995674779249452,0.810642684628478,0.0755775416266228,0.630731463677595,-6.6178447181008,0.980471050426683,1.09892323469519e-07,-3.94356648236303,-3.13149246579239,0.758757017827003,1.16911923160282,1.71889455696093,37,0.570246249577555,25
"7","0",0.632192809488736,0.402018099762453,0.609738800604172,0.783823051915333,6.79604038397087,-4.75658588869208,3.36032576314449,0.954166666666667,-1.00641624428193,0.0997385455715735,0.958241285148841,2.95267107516368,0.687024071632511,1.19261293440883,-0.164945961371853,0.11792353269034,1.37329129390734,0.566780284861682,0.0612016080746644,0.63511125698,0.011183339281404,0.994991858685786,0.740440997329528,0.0823077933595291,0.702528309742238,-8.15997805940065,0.964132075633817,3.63423350039075e-07,-4.16499909962419,-3.12864475988673,0.711282476680595,1.42699664984136,1.34355853909829,38,0.568012762107449,24
"8","0",0.474144607116552,0.388488737969229,0.612913589125718,0.763550322233232,5.96843585984757,-4.71229854638006,3.08852251192957,0.959722222222222,-1.3568180391259,0.126704718354626,0.969511661505416,3.64237498050504,0.761739152344733,1.28336812791747,-0.0364845744912583,0.146850870685033,1.39622779748122,0.689260229856974,0.056350190587133,0.598411615410334,0.0034339860196096,0.995723018293366,0.84966546345307,0.0775174989689857,0.822148598909444,-6.04515432277543,0.980897732222283,1.02565387270562e-07,-4.70611097702917,-2.8665141828769,0.711649819178369,1.13806544393792,1.62084410424886,38,0.627565263940522,26
"9","0",0.474144607116552,0.34714788990002,0.571771842068987,0.781163313122145,5.78709966739443,-5.39742141854063,2.84090230087075,0.959722222222222,-1.50647411782244,0.279915247361985,0.978661702622129,4.45577250226945,0.831275816473187,1.73725610294879,0.0743196190680544,0.148141173213257,1.4338476757094,0.81830202444055,0.0863405920644973,0.568408840297147,0.0686360865704332,0.996311364034861,0.932682587527084,0.0409966536868613,0.95420673430954,-3.99546675280215,0.990002089573098,3.79359247362008e-08,-5.2512968578067,-2.89395033943479,0.698866625521316,0.746159350050974,1.75916081945031,38,0.568249779100487,45
"10","0",0.474144607116552,0.459357625328669,0.615231855171537,0.768552895541366,5.88089747093102,-6.47434405290254,3.12050758799278,0.958333333333333,-1.20844217775842,0.31049212405968,0.971847781004227,3.76486495693284,0.790713748945391,1.3230327707758,0.0244683081138741,0.0894436114921306,1.46098441484407,0.701763285061849,0.0200320310003857,0.597203124632748,0.0466153490748302,0.995814128947919,0.81574891748976,0.0663950484377351,0.740471735074154,-5.70815196184238,0.980104403479798,1.07273189701715e-07,-4.28560448565132,-3.52376967571167,0.751380939228594,1.31369889354323,1.68099559403647,38,0.559607638559719,24
