"tsId","class","lempel_ziv","aproximation_entropy","sample_entropy","permutation_entropy","shannon_entropy_CS","shannon_entropy_SG","spectral_entropy","nforbiden","kurtosis","skewness","x_acf1","x_acf10","diff1_acf1","diff1_acf10","diff2_acf1","diff2_acf10","x_pacf5","diff1x_pacf5","diff2x_pacf5","entropy","nonlinearity","hurst","stability","lumpiness","unitroot_kpss","unitroot_pp","trend","spike","linearity","curvature","e_acf1","e_acf10","max_level_shift","time_level_shift","max_var_shift","time_var_shift","max_kl_shift","time_kl_shift"
"1","-1",0.376562939955808,0.602943703159132,0.60670134909973,0.555412619157844,9.96127440533635,-14.9284547236761,4.59694394031211,0.9375,-0.872801832172794,0.0756984843507905,0.9670845528137,3.15101504629825,0.941748879265318,2.37243849627584,0.872367705964288,1.56849581114907,1.72816736144204,1.68306410169547,1.51558337010107,0.60195976701186,0.00398924154293485,0.999276492581371,0.611664832267801,0.149967852964977,0.0113439468838978,-65.2996624734691,0.0713445546790176,4.20086670530757e-06,-0.203806612535908,0.388948088540804,0.96553120216095,3.13682569257417,1.98386948493413,129,0.888615126484592,238,0.880969882038356,48
"2","1",0.358631371386483,0.58525981570631,0.608074291236507,0.528204135339299,10.5110436587636,-7.16656943949819,4.50475342748887,0.952777777777778,-0.452066267977616,-0.0190257752961534,0.969380570578312,3.40637494454846,0.958924529222647,3.18847703806399,0.928629227805995,2.52052489691219,1.90571939092053,1.83125866632101,1.62266371365392,0.556039448457223,0.000935268150561256,0.99928016926432,0.646671814480434,0.175822058684058,0.00957768432867718,-70.7894860287732,0.00110678898307559,6.24165042511645e-06,-0.0247955667022081,-0.399656469369139,0.969433420162615,3.40727222803831,1.66335140854853,82,0.700532791680367,74,1.20662287194093,216
"3","-1",0.340699802817159,0.58166361676864,0.604243365169433,0.554157844539355,10.555709172582,1.0237988476553,4.59592096026198,0.925,-0.0637707063489308,-0.276585528207884,0.973885075512157,3.27610632171386,0.939648087781467,2.10659572511425,0.875691202238471,1.81774548004995,1.86318380627111,1.63822967320363,1.7191106310708,0.584403984792898,7.14360860860762e-05,0.999315397537166,0.708504495148991,0.170852163174344,0.0341364573299502,-56.8390588116604,0.15982675300172,5.72058650959107e-06,1.75029571995668,-1.52581227959894,0.962552396258591,3.04413119954886,1.82511562391229,70,0.839525770553593,340,1.05178167767302,267
"4","-1",0.376562939955808,0.605914469616669,0.612066124852443,0.546201091653975,10.5128166121819,-9.0782616583637,4.46317778724239,0.931944444444444,0.0146360563262955,-0.0866199440283546,0.963845650401546,3.63873749232775,0.947150516798245,3.06428121433004,0.896461327390604,1.69211362155808,2.44738249707637,1.77349047587419,1.61783846850604,0.538343031372338,0.0012251436716593,0.999224657157409,0.536179497241513,0.59774422478719,0.0149626200051218,-80.4964646468922,0.0176641369025174,8.38254580625958e-06,0.504481201537242,-2.06921456802025,0.962186646792545,3.6537206446535,1.71105770992561,477,0.687077596611875,315,1.04758047711101,48
"5","-1",0.573810194218374,0.63799857008827,0.622360011964072,0.658771214460836,11.3793626288271,13.1136936180798,4.8294357051067,0.940277777777778,1.64829014560681,-0.628391040853852,0.907909384942571,2.00404215109848,0.86108653514304,2.59546721252104,0.828873318489526,3.16664115753955,2.29064701151797,1.82862901636169,1.59881927867418,0.730660210712051,0.0027888922869972,0.998802949746927,0.224602305546456,1.68480438463858,0.0138694146345495,-118.129018142886,0.0184924100086903,1.43470092603512e-05,-0.259115257656342,1.63384546499284,0.904562616468088,2.03373885438895,1.22474933653081,6,1.1724608565433,282,2.5818693324499,302
"6","1",0.502083919941077,0.572701107658519,0.617035963164121,0.562207361987596,10.5259113031836,-16.2777928211849,4.192304695525,0.956944444444444,0.0564290835153995,-0.0105388706760755,0.94741410341021,3.87416536282851,0.927051726577096,3.69356368920189,0.911832021831437,3.2230175337991,2.37227290669953,1.67757340114522,1.7119550179752,0.625374639829056,0.000352488679859657,0.999125989110234,0.369866111938299,0.628188318883986,0.0175514059603235,-103.460518504317,0.00115084846401758,8.35335751446049e-06,0.79518981781992,-0.0627902046556208,0.947450588272668,3.87803816124284,1.70216239355043,449,0.804547473886151,453,3.90326684328847,48
"7","1",0.448289214233104,0.590750503264604,0.603784494002653,0.585103352716538,10.2979291416899,-13.1504044533678,4.14560878736504,0.931944444444444,-0.610884784884026,-0.0140802544362301,0.946375063790963,3.71805200550436,0.924554951337591,3.60502425934349,0.910033081399823,3.35288815383263,2.66145195984487,1.70455750418343,1.74977114614164,0.61836564720985,0.00155065046029419,0.999121735521073,0.391827911226314,0.430007663849992,0.0330004686127442,-103.716861739229,0.0106789605128407,5.54714885564908e-06,1.49683159700696,-0.611159193099742,0.945454341404669,3.75891536791461,1.59996032598382,295,1.01039644181837,135,0.552848478853692,175
"8","1",0.394494508525132,0.590983030848815,0.609974336279535,0.542569782845658,9.8609001949958,-17.5438849204968,4.49311955139183,0.945833333333333,-0.386217071089887,0.0583197063537989,0.958385618159873,3.64986415445688,0.945686767513105,3.51926403941988,0.926938879465094,3.11425031213217,1.87226984998891,1.77901033808541,1.93032106644407,0.582043057171209,0.000538517600648171,0.999210693977423,0.581979774469958,0.238341637223298,0.0164258381055105,-88.8037056169582,0.00355319210978633,6.69894966334996e-06,1.28053783564916,-0.0917858109569318,0.957173526007298,3.64481750080221,1.75192037023822,202,0.780487577788115,272,0.531447289039522,370
"9","1",0.43035764566378,0.59199444454779,0.616361228591214,0.573913828041364,9.84405431615697,-20.9110842017371,4.34410760762339,0.933333333333333,-0.0834007641095931,-0.0866307377671677,0.960573654253077,3.19608498718979,0.937622016756317,2.79993700143751,0.898237054945855,2.26001807646219,1.8493673871782,1.75171584016997,1.73926797512548,0.618086224298569,0.000212059033020639,0.99924602390647,0.509786221525289,0.455129386520515,0.0190656035929626,-80.483121966234,0.0106512857875763,7.81323257337991e-06,1.53491931864945,0.0623366166137214,0.959537098532025,3.19678492042358,1.68603308940808,359,0.81607725882955,419,1.5350010727838,233
"10","1",0.412426077094456,0.598184901056526,0.611400562197139,0.535200817660653,10.5446377959098,-8.9129825186517,4.33731154826133,0.944444444444444,-0.491657945572497,0.0674903419428943,0.960398825761412,3.84044106396498,0.951643809669223,3.70822399353404,0.927301117185045,2.98254205254935,2.03746338626236,2.55023163559834,1.77285679029602,0.570159288907758,0.00353141574435049,0.999231395724248,0.658563050944431,0.158233620472793,0.00630410650246232,-87.717118631149,0,6.19120128264567e-06,0.0153946453564755,-0.102023915389803,0.960408397637413,3.84295365120992,1.74740214290771,379,0.738363783453277,353,0.855881643511739,121
