"tsId","class","lempel_ziv","aproximation_entropy","sample_entropy","permutation_entropy","shannon_entropy_CS","shannon_entropy_SG","spectral_entropy","nforbiden","kurtosis","skewness","x_acf1","x_acf10","diff1_acf1","diff1_acf10","diff2_acf1","diff2_acf10","x_pacf5","diff1x_pacf5","diff2x_pacf5","entropy","nonlinearity","hurst","stability","lumpiness","unitroot_kpss","unitroot_pp","trend","spike","linearity","curvature","e_acf1","e_acf10","max_level_shift","time_level_shift","max_var_shift","time_var_shift","max_kl_shift","time_kl_shift"
"1","1",0.1171875,0.0978086785256078,0.379971588581176,0.761595121275525,14.6924344359567,107.001943819379,4.14998260014875,0.695833333333333,1.18611882489015,-1.31630062080755,0.998139932280584,9.67743309460674,0.622518609501926,0.933978579045618,-0.0787880907600772,0.128680590980162,1.04256330096625,0.442795910714687,0.217401751236777,0.404582038850156,0.0111621597478451,0.999859983208964,1.00280213201984,4.04623268575409e-05,1.53160420820622,-2.21463082986566,0.980255530849752,1.38323613228566e-09,-7.49704023863927,5.16878478438067,0.977288786268039,6.79276763696554,0.521736712061613,807,0.0225648267499374,473,1.5088747685755,668
"2","1",0.068359375,0.0963117240024385,0.359970463387495,0.660372469927341,14.5000741042705,119.809247311778,4.14910140626552,0.759722222222222,-0.380969344302754,-0.841571945656605,0.998801142992935,9.68521682312634,0.776407616199184,2.45852147213135,-0.0582462060940638,0.0834399296291003,1.14663993349852,0.644332611408285,0.13054593446161,0.418558920838867,0.00178670940383585,0.999859983208964,1.00435737605644,7.60193148995431e-05,2.92281547515678,-2.68127152979669,0.955346352489578,1.29208944397431e-08,-11.0582794611149,5.69260773043736,0.991643057053368,7.53054440469113,0.603732619785531,846,0.0338789804644779,837,0.845647958919589,909
"3","1",0.048828125,0.0600758248198439,0.345362982321888,0.647195477750685,12.9326491863737,91.5106735683576,3.63546598203948,0.745833333333333,0.366428670913205,-1.01747472039967,0.999119412709799,9.80893313938684,0.815946525392571,3.79322128164013,-0.271628010916884,0.0967415185670086,1.0782968333331,0.714694995059466,0.121686495670723,0.384210519914448,0.00172159082628846,0.999859983208964,1.00720674878787,1.51900020291091e-05,0.834417824574732,-1.38503888889132,0.989475117558868,3.86987556034801e-10,-1.10770646997258,4.83106296434512,0.989005165928343,7.50740963321465,0.376481578429689,839,0.0127892587809873,140,1.20917787790654,48
"4","1",0.078125,0.124040188664037,0.347479383627147,0.532879990375009,11.1602901457625,-23.5554972031121,4.1782768975158,0.822222222222222,-0.651417955395561,-0.0078431085850838,0.995570809747792,9.22286501538656,0.88442373525217,3.51685194544522,-0.0692135454818784,0.039063422358775,1.03325556391953,0.798535463547892,0.0321820714639232,0.443122462942062,0.000602986807196436,0.999859983208964,0.988186796772257,9.72638106398612e-05,0.553059977574841,-4.53578063079111,0.94201650551377,1.28275636415518e-08,0.170735220538064,-1.00657905594711,0.993004077621093,7.35285273969041,0.644614565530618,646,0.043764727891597,656,9.45139326517219,48
"5","1",0.126953125,0.0991042972005411,0.342033563021366,0.550424711222633,13.1430157927178,19.2890347338361,4.05056758621701,0.798611111111111,0.0319273356433691,-0.552759168083608,0.995999514732868,9.32178693005969,0.880179625468436,4.76676328124523,-0.351678328416765,0.155603726705284,1.02560850890938,0.873190281331035,0.126769077358532,0.435535683450819,0.000137680463345491,0.999859983208964,0.991492122470861,8.14766818596965e-05,3.79742522499736,-3.45522217667183,0.949724202380246,8.54441538514371e-09,-15.1678420133956,9.46666721803739,0.993703771564074,7.45179838534886,0.643170753239917,932,0.0418998650337603,937,5.31327890159872,48
"6","1",0.087890625,0.112980148738967,0.337463326179786,0.518513674386165,11.0701398399315,-42.6646146989061,4.07530594764525,0.829166666666667,-0.872989647389673,0.115176971242805,0.994085942843816,9.10383818051351,0.89007264074816,4.07981473817446,-0.0787682011291294,0.0493813477140087,1.00850133559283,0.806808208940231,0.0364624158323878,0.440693622311262,0.000615645326975485,0.999859983208964,0.982880664286886,7.17965674547943e-05,0.392533676355755,-4.09634410737238,0.952556083254261,7.62792585184054e-09,1.08430071753865,4.34383049271211,0.993736717161045,7.64123949450606,0.635003476311645,627,0.0351268155472069,619,11.4782929031637,48
"7","1",0.107421875,0.0974185138668497,0.332146799984676,0.48385996550701,12.0888900321108,-7.414473293517,3.92187324964414,0.854166666666667,-0.960449101498578,-0.0656434778164841,0.996979646793734,9.4277158086022,0.922144838623285,5.67368097214709,-0.166448143114287,0.0390965459474852,1.04636373551927,0.871199173356431,0.0425087913026996,0.430461380741786,0.000726419043665831,0.999859983208964,0.995538549173787,4.66117914255337e-05,1.23724320796857,-3.4411912891274,0.953008146119582,8.57193698031455e-09,-6.69958140352805,8.94358682462688,0.995608328540384,8.05998637159256,0.493138248627908,950,0.0225902740799895,940,7.79019234979587,48
"8","1",0.078125,0.080699303247509,0.332120582441132,0.698516134661661,10.2642367326367,-82.2278376670041,4.00538757515516,0.736111111111111,-0.607856463061575,0.330593112611963,0.996082542226461,9.45701936965052,0.714402694285798,1.87584346907638,-0.183947642860597,0.0895863478785736,1.00279114191187,0.542876543638614,0.146619840141716,0.387713370632716,0.000182505867616666,0.999859983208964,0.993607310678807,2.94073378749348e-05,0.548527374009723,-1.8527022384495,0.989839568314673,1.81778934919389e-10,-0.301896175365151,1.11906677324488,0.97405529689557,5.43731988559323,0.419154349123284,662,0.0353478461206125,9,9.91909305612321,48
"9","1",0.087890625,0.101033657036059,0.32878447124637,0.463656521290326,11.3568484419368,-11.3782509351614,3.69112818210645,0.845833333333333,-0.953968423178714,-0.147508531531689,0.997711389659259,9.47102871782808,0.936475109219756,6.82930397588795,-0.282776713544015,0.087679399377348,1.09577710964536,0.949381790792217,0.0926296113218626,0.434260107366677,2.49406614493564e-05,0.999859983208964,0.997678256158888,4.73112844340972e-05,1.78615895922733,-3.71211268518117,0.952531027315537,7.64201894724469e-09,-9.45754395696371,4.71629968909133,0.995391124332982,8.58789740628119,0.529088479040063,570,0.0240252427974435,599,8.56433618748261,48
"10","1",0.087890625,0.0887347553577169,0.334587038866258,0.574121162023288,13.1255343859693,12.7463490803037,3.94219638148602,0.798611111111111,-0.404338212511019,-0.274443330593926,0.996702634357178,9.45916365204585,0.86860678159063,4.06688311665432,-0.154676627900708,0.058279185438395,1.01910009221498,0.769616499875266,0.0682722297379177,0.409913336005899,0.000276960988212973,0.999859983208964,0.995149544990802,4.92547533745714e-05,2.60109105225455,-2.56714495819594,0.963683727083302,7.92838529834236e-09,-11.1240420561747,2.29139881027709,0.991918861570918,7.61903937506504,0.537126263068557,919,0.0239763469381502,896,5.49737640597784,48
