"tsId","class","lempel_ziv","aproximation_entropy","sample_entropy","permutation_entropy","shannon_entropy_CS","shannon_entropy_SG","spectral_entropy","nforbiden","kurtosis","skewness","x_acf1","x_acf10","diff1_acf1","diff1_acf10","diff2_acf1","diff2_acf10","x_pacf5","diff1x_pacf5","diff2x_pacf5","entropy","nonlinearity","hurst","stability","lumpiness","unitroot_kpss","unitroot_pp","trend","spike","linearity","curvature","e_acf1","e_acf10","max_level_shift","time_level_shift","max_var_shift","time_var_shift","max_kl_shift","time_kl_shift"
"1","12",0.329152747619835,0.393692753705992,0.629588806501189,0.975139866316698,5.93356322802563,-74.9196168433945,5.16116460259149,0.741666666666667,8.56535619494525,2.68041940165573,0.888924315018953,3.72768494883137,0.00562004169697789,0.197541366534806,-0.332173330305558,0.373389900960041,0.896322518230851,0.125328204645714,0.535589189815098,0.71582319498011,1.84518908094637,0.997438588473188,0.687410889901025,1.40250449392199,0.204194609697629,-31.0989757768548,0.712753413633461,2.42680548361796e-05,-0.865809081667942,-4.36709191354418,0.635514226824044,0.63294917754476,1.23752437685702,35,0.370095812000403,36,118.162108416559,174
"2","9",0.356582143254822,0.426251874692041,0.558793583174235,0.977922144283797,8.62734316409695,-35.9930715712915,4.62945929345484,0.727777777777778,-0.0161769289501201,0.744404410501878,0.971903823674538,6.14697023793632,0.146457355756046,0.106720007148505,-0.4048207563758,0.244950040868543,1.00510981477057,0.0527465231901007,0.439984628802334,0.592020280386127,0.822635789090624,0.999121735521073,0.930806058010491,0.045948390540221,1.50700703792056,-11.7159191182144,0.861404537074123,1.66956835956425e-06,-7.52680190714454,-5.88130975157109,0.834328213671414,1.90172007289809,1.87176822447614,118,0.956707424947231,112,6.4937624849727,75
"3","12",0.356582143254822,0.653436513889265,0.606019219529582,0.980448142679239,9.54720177421243,7.78235832226775,4.83190986543333,0.748611111111111,-0.44579989776365,-0.328366648286932,0.952953392627169,5.35579429064329,-0.042115120446688,0.104681502862569,-0.538427311625803,0.375516387513495,0.973209552090757,0.0731859205599441,0.567340545847325,0.606575157504254,0.157042249370723,0.998487902425199,0.878682518918877,0.0727301295124028,1.00120750600323,-16.0152379504565,0.802136041857172,2.66064905505784e-06,3.46085116696954,11.3434198058391,0.79591891314679,1.91907017105258,1.72142879713879,126,0.776777025344099,121,1.85341051464471,48
"4","9",0.21943516507989,0.407353236346807,0.540409846909189,0.997902780533453,7.76460296909547,-34.8584333878754,5.35140610263583,0.708333333333333,12.2962797957904,2.14516705124737,0.743063682952736,2.90273900619329,-0.227379636220391,0.127246268292662,-0.500526924618002,0.302548727764241,0.620683344144448,0.166687227179085,0.706185563634335,0.760204410940974,1.70517269249507,0.978386322577103,0.630906115968225,1.36320175740808,0.955406910870531,-70.8314738481917,0.609127606328029,7.63368303377105e-05,-3.50224806909186,-7.10783587859834,0.35327141197321,0.341067433420521,1.30560197312834,165,0.667302718597366,131,4.95422078481471,171
"5","9",0.329152747619835,0.415415591003333,0.521430045928812,0.945498726783897,9.62197324611152,6.25428633584189,4.64823204146707,0.784722222222222,-0.415591760619162,-0.467728078969431,0.974351755322017,5.59873979711047,0.461155928773145,0.307403149515558,-0.223115131348154,0.144860386217577,1.15575235856537,0.24448771019027,0.196175721039277,0.604426829545597,0.702880088111727,0.99904031063725,0.862334804315725,0.320501219243054,1.98156192571121,-14.1670853113651,0.812535651234636,4.36235337042768e-06,8.75015338162605,7.86733700825322,0.892480066778745,2.12248826163987,1.34057443713443,18,0.847706746415663,20,1.82276836107769,77
"6","1",0.411440934524794,0.580393076370568,0.639584088149086,0.976284539608943,7.90035699563243,-41.532352470175,5.03048263561081,0.743055555555556,4.12035064616418,0.96519058361075,0.922996742948079,3.112193341054,0.154475346248725,0.202712536887297,-0.314789134055207,0.353158207582848,1.00224423480652,0.133740560295797,0.457580394013459,0.727977382529715,0.0461954357796506,0.998276778601647,0.678344757739918,0.693753301571322,1.63427615937388,-32.1193158710894,0.617482656558586,1.306843826157e-05,-8.57491694688579,7.19901408942719,0.825977881062691,2.14088636002643,1.34218485094283,124,0.705144589121042,120,19.0295364083385,61
"7","5",0.301723351984849,0.536338684257005,0.592972283695305,0.931671384785591,8.47513368580481,-23.3262592503355,5.29946036919747,0.769444444444444,10.565589502246,2.28182200554085,0.650971753741887,2.23344972011831,-0.0903066512482597,0.620360882749595,-0.34510445428484,0.626798147595632,0.603459556211886,0.328645532216021,0.726842081141467,0.813754809575099,1.42852410530896,0.921921010694538,0.522095266356507,1.8529563205741,1.70032509025862,-97.3288930994152,0.465667720174525,0.000156809465319245,6.62675214696167,7.07943753984778,0.35083350224681,0.56107004628705,0.890453558539823,5,0.463379154858764,71,8.68366214839971,101
"8","12",0.301723351984849,0.68337290214194,0.629966532444681,0.984845574458048,9.15689543957593,-17.3269411911479,4.83982055213981,0.734722222222222,3.42938527834482,1.18686926738125,0.942051303746622,5.02168402413695,-0.0575109587236323,0.419182390274865,-0.409207388059735,0.83575519235306,1.14832136157289,0.264846281106416,0.707293141754617,0.631371659832052,0.0035753866958767,0.998406477559659,0.896057714155588,0.0391034822367747,0.401574892191386,-18.8733406752703,0.792052785630328,3.83283263187307e-06,0.00109653598316118,8.48101896664277,0.746161278976332,1.66760339440592,1.16431345963725,127,0.553586246775233,120,24.320478461526,48
"9","6",0.246864560714876,0.397509109660492,0.555941217729067,1.01189483733538,10.2251484721799,-30.1895092267685,4.81578083562621,0.727777777777778,5.14659102046419,1.91507600828969,0.954425304565922,4.53176715459643,0.247822364112437,0.162906063700453,-0.244824309963202,0.413570319921972,1.10591275570441,0.195167695011001,0.418589195968544,0.648813038614305,0.0440699645756141,0.99859700891317,0.83274250239028,0.345121740002471,0.52916685489411,-19.7498012977057,0.753511017887117,6.65942111691612e-06,-2.05378727724977,-8.54700406997767,0.842816402591723,1.83107231547606,1.22993628308633,22,0.81628465874689,177,11.3990645603894,193
"10","1",0.301723351984849,0.467693971360588,0.545018340824631,0.966113670162968,8.77202869783051,-0.313607260109749,4.59870061807619,0.751388888888889,-1.16561253359172,-0.225313114571638,0.975769277098518,7.1350539235438,-0.00411797731519132,0.0365854874110305,-0.521890049726972,0.291300384211151,0.969231260479566,0.0197988262737687,0.536779866116497,0.550833475600311,0.0316343674103024,0.999187139184594,0.96371386963005,0.0132664559794584,2.77936575725944,-7.08060424904399,0.911358392066779,7.05213730516365e-07,10.9690168018772,8.11407107531597,0.791504013696541,1.6470500030577,1.33352820719536,146,0.597392987396779,128,1.59594843216018,154
