"tsId","class","lempel_ziv","aproximation_entropy","sample_entropy","permutation_entropy","shannon_entropy_CS","shannon_entropy_SG","spectral_entropy","nforbiden","kurtosis","skewness","x_acf1","x_acf10","diff1_acf1","diff1_acf10","diff2_acf1","diff2_acf10","x_pacf5","diff1x_pacf5","diff2x_pacf5","entropy","nonlinearity","hurst","stability","lumpiness","unitroot_kpss","unitroot_pp","trend","spike","linearity","curvature","e_acf1","e_acf10","max_level_shift","time_level_shift","max_var_shift","time_var_shift","max_kl_shift","time_kl_shift"
"1","7",0.21875,0.110294753873213,0.339431396352175,0.653678964694566,5.44003414932521,-65.8924412576198,3.93594362637942,0.901388888888889,15.6870343007347,3.88132421702726,0.98432240378295,4.62457462144943,0.92672262894458,2.17475536549535,0.660714168550485,1.05639598580273,1.9508409396443,2.02508885614985,1.24188389285321,0.614865217609,0.1127320321341,0.998897384779472,0.771709873275594,0.969485706635518,0.379922043335224,-17.1324473902118,0.856914960568153,6.05800542246075e-06,-3.50474247169842,-1.82156710470864,0.946374003439084,2.8015701848241,0.768451153404921,42,0.115920109486043,44,57.9308282138981,63
"2","5",0.25,0.232807267054737,0.460915508720391,0.55281935714693,6.66900382021309,-47.8294225962313,4.19848804103589,0.95,2.67664493044646,1.74033285367465,0.989662108917326,6.31504796977583,0.957270674670053,2.96537521005329,0.649323642812603,1.02089850174235,1.53971216798895,1.40493488430374,0.706843779671026,0.549412990368451,0.0355879438345179,0.999081023078858,0.927218798991237,0.0720193957907051,0.273316335930509,-9.62779071413446,0.94677911414459,2.97208714789601e-07,-2.56097548370773,-3.84140705446147,0.959992814022767,2.78374369213351,1.35131802070727,124,0.41101983433508,125,2.77224067432303,162
"3","9",0.25,0.177397272424154,0.435349462014553,0.605356974743727,6.34432589017212,-61.4045607263298,3.80090325035355,0.9125,7.33685852263922,2.76633249509951,0.992466786608067,6.53384639384792,0.909052354974473,2.93527486009987,0.381641294973589,1.26790130826425,1.88380694582906,1.82421365923766,0.966595153834553,0.546250327516432,0.0282327015852153,0.999172330838861,0.949683850962737,0.151390778860399,0.48017455208287,-8.86431200088073,0.951000331984431,3.71763725844673e-07,-3.94775864428962,-2.89934697724989,0.959543192811464,3.08537682668809,0.924300199360359,169,0.16102044153307,57,30.5058938763782,88
"4","2",0.25,0.251332242163,0.506883711263517,0.629288251974376,6.20305440456973,-58.8578536890056,4.04059410250914,0.925,9.42949977499412,2.9296871114459,0.980667770970867,4.38849100772023,0.856130779979469,1.83308279673328,-0.0568176504785984,0.538120923178433,1.78511301378457,1.14996504242243,0.442739482311705,0.618309564086301,0.0390998926514278,0.998894044564067,0.910668010571493,0.0673811690751305,1.46211379958817,-18.022853015405,0.831024370373273,4.63189411957244e-06,-8.16329694540839,0.747953582026502,0.935737250677017,2.52961114283837,1.1341752781551,30,0.230000455392204,72,17.4795858674226,55
"5","2",0.28125,0.179300374924734,0.466360738737575,0.564424821795454,6.97535278881058,-59.5126224506787,3.84755149937199,0.951388888888889,9.96276244513008,3.11251495955936,0.989132543706782,5.54815664792473,0.963528008109544,2.73698287729522,0.90149380229654,2.13107323173525,1.87316624930483,1.92554733896193,1.39205792372467,0.579523757543428,0.0194157514573308,0.999121735521073,0.874177408793182,0.280128866979186,1.2742226257058,-12.3831306566307,0.903152872970765,1.22994236641357e-06,-7.34234618264134,-0.499017082461622,0.957645557492001,2.73212886210722,0.802722887851968,33,0.153029958540572,13,16.2195787494613,60
"6","2",0.25,0.20546210244183,0.467714446262156,0.556661163094943,6.16060369298396,-58.8657799999521,3.54839773371595,0.969444444444444,7.3366255353797,2.68415064045582,0.987844671152249,5.08020386536593,0.967325454165568,2.92749249837427,0.936384192060108,2.93757087888266,1.97470149169196,2.49400632194866,2.0186867423006,0.590476386365703,0.0104693349788385,0.99904031063725,0.869878969455498,0.290161851631643,1.02533355593509,-14.6275122401858,0.886647052090702,1.32218407361292e-06,-6.34476570811044,-0.98912654082603,0.96177372276749,2.94180401222024,1.10542588751275,72,0.270344645912922,83,14.5438877693867,91
"7","9",0.25,0.202483389756125,0.431693417744049,0.58845095486158,6.58805225795862,-51.7475246286054,4.29765335664395,0.925,5.29148842968995,2.25646361755568,0.980449403702753,4.49550784291467,0.891010010443715,1.87428292762592,0.426194359229429,0.630100095261505,1.62212765576768,1.12760468495368,0.23936250317633,0.626184236109659,0.0485391566090755,0.998891655561807,0.937612613453401,0.0528834682956496,0.837056326064658,-17.896693868747,0.845301061221273,3.78800714621961e-06,-6.37417175098532,1.80406677294159,0.932912820721732,2.60953016314808,1.09398129569684,130,0.262384442205079,62,4.41740976219923,69
"8","2",0.34375,0.250663488027319,0.48090883204392,0.682490464846924,6.30889382836803,-62.0985369578202,4.167669521096,0.8875,7.28376506228025,2.67948773835326,0.976371143801463,3.90512145073455,0.696551002752434,1.5540331411177,-0.342732695335651,0.449520170035611,1.53709210800873,0.596911017633506,0.131200927778969,0.616521943129564,0.0661170774376862,0.998778476574013,0.744378656248491,0.550678670531278,1.43523082786425,-21.1703710582477,0.806858146338709,5.39185086718974e-06,-8.33503021131903,2.46162881122542,0.926120150958275,2.82498636602528,1.27227678148823,17,0.3390365272316,86,16.9425116052106,53
"9","8",0.125,0.154532463884565,0.396891787090925,0.537965775815495,5.93386726285138,-58.6941196625537,3.85734313735882,0.947222222222222,9.73734731770009,2.97833471146563,0.985192873938946,5.40582475453105,0.92251411954434,1.94407360330995,0.86084418581918,2.79940194201322,2.06304862582681,2.28959961794049,1.61293957215005,0.597205725743067,0.124222382340721,0.999131728166022,0.960561582358357,0.0816714102844322,0.218283961996859,-14.22117691443,0.880023545800769,4.18748388290677e-06,0.735387507793874,-4.26213611203698,0.924009346928084,2.57780972220984,1.03296255359573,189,0.205535841407042,184,24.9862525817582,109
"10","5",0.15625,0.136186447810782,0.407820844494378,0.443061233985576,6.59038145914906,-56.9119277530929,3.6135658703761,0.965277777777778,10.0347201943349,3.0760725360949,0.990483722721222,6.27312892112301,0.952380073147983,2.60775329037756,0.693317084184135,1.80148948566135,1.72585409747835,1.62946306781304,0.668736335613863,0.560666912542493,0.0995077301108153,0.999174277960539,0.987584715319035,0.0253475983352098,0.712074752047098,-9.96089021323416,0.924804910977389,1.56501060985444e-06,-4.44083938797693,-5.14782705926906,0.954811788605899,3.02964118120802,0.877900043221195,149,0.194191661425749,156,15.2125141233426,81
