"tsId","class","lempel_ziv","aproximation_entropy","sample_entropy","permutation_entropy","shannon_entropy_CS","shannon_entropy_SG","spectral_entropy","nforbiden","kurtosis","skewness","x_acf1","x_acf10","diff1_acf1","diff1_acf10","diff2_acf1","diff2_acf10","x_pacf5","diff1x_pacf5","diff2x_pacf5","entropy","nonlinearity","hurst","stability","lumpiness","unitroot_kpss","unitroot_pp","trend","spike","linearity","curvature","e_acf1","e_acf10","max_level_shift","time_level_shift","max_var_shift","time_var_shift","max_kl_shift","time_kl_shift"
"1","1",0.140625,0.298164633487523,0.431919667698716,0.54070184937418,10.3349054051575,-16.6209684861506,3.99597438185592,0.8875,-0.654999246085503,0.265434153977046,0.993995156344119,8.26029711765385,0.818237650296811,3.60832476601535,-0.388771432870393,0.177060285777825,1.22255058813152,0.78580400737855,0.175788378662399,0.5046642656841,0.00458119392653709,0.999674143732518,0.976967740480736,0.000866103263897638,0.324587583086858,-7.86556837243174,0.918237297990924,4.39584288459158e-08,1.46999766414431,-1.92466229227474,0.984415422462729,5.29551569512504,0.912388434182752,9,0.115480295456185,190,4.3125613222395,48
"2","1",0.228515625,0.384397781860793,0.473319267817464,0.491629092853826,9.46407624171611,-43.9429809822652,3.94887626021773,0.927777777777778,-0.567838937414649,0.441512536493472,0.99424780421818,7.47298576992828,0.906864746357231,4.14662823484844,-0.0375066437893193,0.028687881392494,1.60986997647993,0.834854521989445,0.0223261968263191,0.521136352729304,0.00708803748048517,0.999575364040206,0.951182564946409,0.00132557470171665,0.108912665773734,-13.3373590013289,0.856364923977569,1.48318362157891e-07,-1.44913187626099,-0.860758160637295,0.987808924714138,5.83436810114295,1.15914534827758,334,0.120846553345998,341,4.3978938474079,48
"3","1",0.24609375,0.360340920710895,0.454118827303813,0.412796735051164,9.69536435823252,-31.2100127736021,3.91138341664346,0.940277777777778,-0.841808675770706,0.26737690336963,0.987080415903136,7.15627336415212,0.933907696718805,4.23981947835129,0.0675091261269152,0.0333662548986029,1.11686787141581,0.893309859454739,0.0208169302431937,0.542305835682119,0.00839733076340025,0.999592718831625,0.944807063890469,0.000719183519740386,0.311190555131533,-11.9046905081694,0.857349788680676,1.11527633623551e-07,2.94623817742987,3.75841821690589,0.98819374846695,5.38661372337164,1.12768136000014,150,0.117395424498507,157,2.35298731517275,48
"4","1",0.2109375,0.367329516637549,0.459483410682327,0.59860713194857,10.3164554859512,-9.49471971069714,4.13978149504162,0.861111111111111,-1.00798353941577,0.032118986990871,0.994545696254327,7.86187958576617,0.792816115465808,3.2986467145815,-0.322105961538781,0.115170174528334,1.47057518843691,0.707919535941544,0.147681370108867,0.519535910787772,0.00974876019311377,0.999592718831625,0.966427957205473,0.00170192230305961,0.719272125244526,-10.7941274888714,0.886602987700176,1.02243387170941e-07,5.99076682509096,1.22149605336898,0.98364654789611,5.7338941972114,1.20569003686902,326,0.125089834394714,116,2.89488906151568,120
"5","1",0.263671875,0.401136774184474,0.487553644059844,0.521416964935033,10.7346828082255,-3.91074345555006,4.25784719261943,0.911111111111111,-0.353310769617754,-0.135675121127645,0.993148070944745,7.34814109505445,0.871834285269373,2.76502618408678,0.0737494295276216,0.0829676296579021,1.49991658226095,0.800785058238382,0.0626008553339542,0.538133182728865,0.00251237872094273,0.999592718831625,0.95224197048319,0.00175665596322801,0.580608785483341,-13.9111376556348,0.839852167048215,1.5743405968966e-07,-5.81775633696962,1.31736397750384,0.981337228924854,4.61087594150914,1.06557358507962,286,0.141478248522725,296,1.52323708638519,246
"6","1",0.2109375,0.368764243686262,0.463051285452783,0.495668279907461,9.99659329364135,-26.7150843895119,4.06792898746642,0.909722222222222,-0.709677025583944,0.22110399598235,0.995228996639473,7.87414126668593,0.848963153235986,3.51241027094477,-0.220182172893818,0.069856509130999,1.6008247463698,0.749204606763995,0.0639697263778403,0.516753455878322,0.00266435611709069,0.999589685767588,0.964157084720496,0.00119732475414296,0.169108295559508,-10.9723274667063,0.884008347935934,9.21537295930271e-08,-2.30433488673769,0.29869570166286,0.984714770936782,5.56013668189621,1.06493036213624,403,0.11008373794184,325,1.95997071770999,80
"7","1",0.193359375,0.356734543638115,0.462157828206813,0.49813000637736,10.1374283367073,-25.2402366135717,4.05120917979024,0.905555555555556,-0.776004039376159,0.194921157353164,0.988489764317168,7.42659971437249,0.829103995678368,3.68738515469663,-0.255928232143448,0.100834924653123,1.11434190542763,0.747841694490138,0.117244890372448,0.518927348988578,0.00322404713298646,0.999592718831625,0.953525823226504,0.00114828040115567,0.0982957895812359,-10.8349326359727,0.892943228195832,6.92553947657653e-08,-0.303922398974368,1.58799031402525,0.984664406751936,5.69860388506947,1.1124350002145,221,0.143457057506723,214,4.9328262222432,48
"8","1",0.228515625,0.332034928990573,0.44184229589399,0.523011069932341,9.91283502193588,-34.4368542919566,3.97003596022189,0.9,-0.805880952431755,0.364520133756436,0.995944669771225,8.06908780699593,0.874483439122806,4.3469215556848,-0.346470376449684,0.13126685820511,1.66980555109246,0.864756445387079,0.128183220487408,0.508165462340555,0.0027288298880294,0.999633431282071,0.971873309973112,0.00113811273040295,0.285935994660481,-9.8624862651354,0.905906710475581,7.12196421532135e-08,3.14043840756416,0.710659123932754,0.986958034217394,5.92698723819859,1.02155883301069,352,0.0989879430989608,63,2.83899098641695,108
"9","1",0.2109375,0.320212172961012,0.439285030401208,0.53008230115249,10.1919133045036,-30.9751517842195,3.98977974272354,0.888888888888889,-0.806131826244186,0.323921578318603,0.988425652795246,7.54965053777173,0.85829817325599,4.17866547846084,-0.337282753136252,0.135941545709298,1.09406219208265,0.848642108738302,0.152628524883262,0.516683776249301,0.00500061490142084,0.999633431282071,0.959576530762348,0.00110209807637026,0.255321304879465,-9.62690919163203,0.912739247182576,6.60603960980326e-08,2.0636211722664,-1.14106145059972,0.986111528598942,5.69788563976389,0.999536479817821,382,0.0989744593925446,390,6.39106993237229,48
"10","1",0.24609375,0.359038997792356,0.455617020715072,0.418787958341074,9.81820167066127,-31.5430049386182,3.93156249379866,0.940277777777778,-0.717911645913441,0.296191794231802,0.990192541939329,7.40557049934064,0.927729509651244,4.32953363875454,-0.0295424186659532,0.0280518283958797,1.1979444160969,0.868249147204717,0.0154694060980038,0.53666667358062,0.00223188363012001,0.999633431282071,0.95683063297035,0.00122222609737877,0.459528896253611,-11.7028510236183,0.859067694294747,1.07938698239464e-07,-4.21297754643729,0.533325106781592,0.988559286718069,5.5199413595988,1.09956126992547,349,0.123074745657298,404,1.05468555465018,115
