"tsId","class","lempel_ziv","aproximation_entropy","sample_entropy","permutation_entropy","shannon_entropy_CS","shannon_entropy_SG","spectral_entropy","nforbiden","kurtosis","skewness","x_acf1","x_acf10","diff1_acf1","diff1_acf10","diff2_acf1","diff2_acf10","x_pacf5","diff1x_pacf5","diff2x_pacf5","entropy","nonlinearity","hurst","stability","lumpiness","unitroot_kpss","unitroot_pp","trend","spike","linearity","curvature","e_acf1","e_acf10","max_level_shift","time_level_shift","max_var_shift","time_var_shift","max_kl_shift","time_kl_shift"
"1","3",0.0390625,0.0320669971424188,0.305257568771953,0.31922026716895,11.5605461676662,1.85851662927309,2.72317597165371,0.972222222222222,-1.48883884288209,-0.0686698035264316,0.999664355426026,9.91953753536512,0.997131895581691,8.3785231515011,0.972420460556156,6.62724798850466,1.10274363107162,1.91661114702712,1.10642417096838,0.340928923262589,0.00153837679874043,0.999913464864144,1.01069005037807,2.8361256168144e-06,7.6775297369705,-0.545935321024665,0.991296797044713,2.07095823917748e-10,-20.5282048073807,14.2093611189613,0.996155715231476,7.89527135853767,0.325139886883895,14,0.0096696408036431,22,0.117475925975486,447
"2","3",0.0390625,0.0193043440512046,0.301353504448305,0.312985345537074,10.9601250967447,-13.2955074995348,3.0420325932993,0.9625,-1.38453662049344,-0.112641619845313,0.999749700015338,9.9540802353515,0.997374371711923,9.32547083734513,0.898127036193564,6.35508415561036,1.0377901230922,1.13912368560801,1.43054630898582,0.332385352289892,0.0316657127952715,0.999913464864144,1.01201879296575,4.77439552327179e-07,6.89862043590932,-0.352885063150193,0.998673294635707,3.15148291192054e-12,-19.1182754262691,14.856757169211,0.993415676355671,7.90241301608763,0.173539272824932,481,0.00120362317292676,494,0.81736182988493,48
"3","1",0.0390625,0.0185856263131012,0.283267898306746,0.292251725349345,11.1274964137421,-11.3942937567727,1.88563311495479,0.963888888888889,-1.45207571108746,-0.0182152862892369,0.999973182502418,9.98165566350082,0.996535864387147,9.4146205775511,0.809168065720148,5.88943809209266,2.09978747638591,1.02518342074902,1.32252709976531,0.32697107810287,0.00023105886721575,0.999913464864144,1.0124546450155,1.90861221368955e-07,9.17851870965953,-0.188254123071522,0.999181109422922,1.42538079473847e-12,-23.7384340987354,-2.42277179922147,0.995326013971683,8.36042274454332,0.149580451811234,566,0.00135562425325682,689,0.96030958257895,48
"4","3",0.0390625,0.0407963535342779,0.330494855741967,0.325973072511231,9.99568250186919,-35.1163582538496,3.00094108775918,0.965277777777778,-1.59883365928652,0.105069597069872,0.998121518267423,9.73552069772902,0.997359852230225,8.61881487516702,0.985843066868318,7.44472505424954,1.00512234982243,1.78325849609291,1.65332891961015,0.365280053263534,0.000536296378663878,0.999913464864144,1.00388367061079,9.89271885316484e-06,5.28817740537507,-0.858956261309685,0.984912754148118,4.15926785579536e-10,-14.9998206749256,20.8008910998605,0.996703882119058,8.20711101591762,0.38127148118224,389,0.00808553429985116,310,0.339915211342294,396
"5","3",0.0390625,0.0257955748319993,0.293175594428407,0.270052741808111,12.0889857520658,63.2041551829145,2.69509670819621,0.970833333333333,-0.847934254829339,-0.566814333391044,0.99934221003887,9.88125882203913,0.99907359892644,9.52786066314363,0.948273008382795,7.07579269104755,1.0349219819042,1.67523828829394,1.50389857454702,0.354599802200784,0.000117565561030021,0.999913464864144,1.00932488528308,1.68266351116204e-05,2.58869104046799,-0.578832095101956,0.995868332193439,9.87232339150392e-11,-4.30966738627956,22.7667179322614,0.998293039990606,8.94589721647028,0.533149161569674,315,0.0125040513320052,302,0.615596239787026,324
"6","2",0.05859375,0.0413880406480267,0.376296399324537,0.33964244880301,6.57029971274846,-297.058373104322,3.1846068935448,0.968055555555556,6.9739692984738,2.81469167068992,0.999543809668437,9.7795103317307,0.999075653264849,9.41818715983266,0.986375796486724,8.65499531739298,1.57944974129885,2.02110910170784,1.48733985858788,0.408969477412496,0.00118013683137505,0.999859983208964,1.00763584116479,0.00018672236510282,3.03277982425121,-2.11766286353324,0.971735958010233,5.8069346866653e-09,-12.765842542672,-4.12726018196151,0.998809694727333,9.20040713472182,0.50950139137159,319,0.0318932205301588,309,23.3331398185712,227
"7","3",0.0390625,0.0273899303045426,0.297987071714843,0.260600411747109,12.0014364869362,68.2131239837565,2.69470522619613,0.959722222222222,-0.774685309400888,-0.620072866489486,0.999413393082606,9.88446422588245,0.999375578319077,9.62897294290242,0.9442849314941,7.6879667672675,1.05108936450999,1.91368191929483,1.51252353890407,0.359000796459286,0.000298543594544915,0.999913464864144,1.00943405323191,1.48688093405574e-05,2.6306697586395,-0.60925007921777,0.995557563831476,1.01254595636292e-10,-5.15921390954188,21.8194835119302,0.998560368225379,9.17016041549525,0.467168870524893,334,0.0118847192613235,311,0.516623223698222,346
"8","2",0.05859375,0.0503472439421961,0.371994816465696,0.317587078292866,8.13370122585166,-229.302159081645,2.94492446191044,0.9625,3.55725988394322,2.03010923609596,0.999334212822392,9.75459506587113,0.999230721706662,9.44790776457236,0.988251027914941,8.90272012572323,1.32311134094575,2.3079956928396,1.7195431376485,0.411727758275749,0.00110430751690801,0.999859983208964,1.00684395277246,0.000140235924623749,0.76693886199801,-2.16221592634286,0.972055089627069,5.51377921444577e-09,-3.39158927281035,-4.61318246365873,0.998543558636802,9.17650606369578,0.585150942807944,196,0.042133902451828,286,4.38868157295462,288
"9","3",0.0390625,0.0264886120674701,0.316768076877362,0.290058801516824,12.2346091388969,73.6241256743766,2.7204940190504,0.969444444444444,-0.803094425127604,-0.680116023051657,0.999221847800259,9.86779602612097,0.99887649182074,9.53420642393308,0.94543911257223,6.88652585726677,1.0257662403392,1.43407613589506,1.22495246558637,0.358691037422829,8.8166112513288e-05,0.999913464864144,1.00894025620724,1.27835907847107e-05,2.70011941371893,-0.584913418168234,0.99595889926651,9.76923981632124e-11,-4.94558331111953,22.856846151385,0.9980301216385,9.00229244480433,0.432099339595816,333,0.0144736989505201,375,0.403365321365125,345
"10","3",0.048828125,0.0276004228091002,0.270228243110087,0.295567667158917,11.8355966683119,16.4301839839993,2.64157846336478,0.969444444444444,-0.969181445308045,-0.298549140693996,0.999526009032857,9.91065139965457,0.999234804437583,9.55425759700291,0.934564129101273,7.04287754820259,1.04258652301914,1.87379903805097,1.42818507135231,0.351755863417174,8.63056033410397e-05,0.999913464864144,1.01022645166462,4.65980829490261e-06,3.95267016711269,-0.489530962496802,0.996692119190156,1.42019773123117e-11,-11.8484686880491,17.7728141281037,0.997377407501878,8.77293062824613,0.33735903249002,378,0.00542010096464952,419,0.284789609249212,48
