"tsId","class","lempel_ziv","aproximation_entropy","sample_entropy","permutation_entropy","shannon_entropy_CS","shannon_entropy_SG","spectral_entropy","nforbiden","kurtosis","skewness","x_acf1","x_acf10","diff1_acf1","diff1_acf10","diff2_acf1","diff2_acf10","x_pacf5","diff1x_pacf5","diff2x_pacf5","entropy","nonlinearity","hurst","stability","lumpiness","unitroot_kpss","unitroot_pp","trend","spike","linearity","curvature","e_acf1","e_acf10","max_level_shift","time_level_shift","max_var_shift","time_var_shift","max_kl_shift","time_kl_shift"
"1","1",0.151089650154298,0.203829543369588,0.424519528267381,0.661780230160667,10.7514832252621,-5.77939508904533,4.66719099173517,0.836111111111111,0.830188720078509,0.0915271165142087,0.990003773622496,7.00153164268693,0.88740920412862,1.94854925945576,0.122952647417758,0.155861561896237,1.35797343756702,0.905228076109264,0.0800178698009161,0.580911113374093,0.14491504954523,0.999576829806327,0.938466528550761,0.133964503046825,1.28618627044593,-11.0081525713788,0.83345528313433,2.83423770882615e-06,-7.9103183596347,-6.79349732567208,0.971841488805201,3.18590023821161,1.91614481866807,388,0.586379516945111,398,12.8770910119623,401
"2","1",0.132203443885011,0.158062463115476,0.426511633496928,0.584014505353399,15.7801757431068,88.9224146565051,3.6462818946155,0.881944444444444,2.94494289914747,-1.92333744950471,0.998677556494738,9.22993050929913,0.885501279455967,3.99475671202642,-0.188474213453068,0.10618007099174,1.82976553064293,0.847674335797906,0.0820733761342742,0.448112862437631,0.0162059561153455,0.999674143732518,1.0010940821854,0.00138510917069991,1.85304881729516,-3.0616102678129,0.974998321238858,2.20389983335084e-08,-8.43931358457123,-0.401478056721276,0.979879157002321,4.44792620956561,1.09189776465849,301,0.115601325168804,311,13.1461308335476,317
"3","1",0.151089650154298,0.221146123797613,0.406410635200228,0.598163979979688,12.3246613238846,10.1193915187604,4.39371405334745,0.865277777777778,0.184171943330734,0.0472103450925029,0.994001622777051,7.59322590657076,0.907447588312957,2.28473243629498,0.0687375748896946,0.232296704145623,1.62405207711071,1.0136416954021,0.151366418314415,0.536047602101342,0.0983103524873638,0.999592718831625,0.949416788955182,0.0844878599239495,3.09227729471043,-10.1322775782219,0.856212231843606,1.86645716190121e-06,-12.3879878935597,-2.00893578922126,0.974458702494531,3.34095499835725,1.45805622208636,390,0.378481668866022,397,4.16030360258486,48
"4","1",0.132203443885011,0.153475967797356,0.414793251569551,0.562303428715739,16.7733280914693,79.9440342649688,4.02174281772235,0.8875,3.36771974878882,-1.65251578398109,0.997678744785792,8.7898028510146,0.92668167463375,2.86374732825479,0.0861154373305373,0.189541863508522,1.81796174959627,0.98285734945224,0.107302970923845,0.474180699406237,0.0764841658215092,0.999633431282071,0.987046216983532,0.0111206038865157,1.17204146804213,-4.98096575755333,0.948155295815382,2.53496045100228e-07,-5.43299476849028,5.09107281526792,0.976861615000342,3.53905388187066,0.908500589990046,365,0.111131273299468,375,20.2119376277359,369
"5","1",0.0944310313464362,0.188109595649081,0.409214021308144,0.629739146023494,12.7299561764773,45.2170517805437,4.10539614847285,0.855555555555556,-0.136766906651692,-0.516128519719274,0.997063312143773,9.01892342143026,0.699516582861512,2.03933707456146,-0.340065390434246,0.338272636686987,1.30849154148531,0.691385289996805,0.303514226276664,0.45763118083241,0.0240138682512498,0.999633431282071,0.99751980598467,0.00179317535423685,3.02516120020768,-3.12347234973145,0.9623581828963,4.05848170802007e-08,-11.9302411827264,-6.68167052368127,0.970758837939777,3.85436350157058,1.11226639212112,378,0.21533073539498,374,3.08751218609153,329
"6","1",0.169975856423585,0.214001173359895,0.43048935127039,0.706665692219368,10.7083914161182,-21.8818529013524,4.57059479984449,0.826388888888889,0.539929422325009,0.264861109070538,0.992209509662588,7.83642206029576,0.840067950806914,1.70786858373539,-0.0247855308984032,0.0748940570568074,1.2524290268724,0.760926716668594,0.0388874592626354,0.538246136576879,0.0297142981928546,0.999592718831625,0.967865764495244,0.0381438056996078,0.882434580641985,-6.64441746111481,0.895742984376238,8.05523339057229e-07,-5.11150893661519,-8.63635888813725,0.970676468962546,3.24857080623516,1.52736930332146,389,0.505766099232578,398,9.67727479937501,401
"7","2",0.169975856423585,0.201899520838026,0.423111753782017,0.675066995444272,12.6132150844598,-2.11013596724009,4.51331408243356,0.826388888888889,0.645212234296249,-0.0179697683859095,0.993928287205658,8.60240920235686,0.66028531494851,1.6954685415458,-0.374052681673338,0.353592264777271,1.11713316354865,0.62436303193814,0.319514617903183,0.487878456482871,0.0337547424711242,0.999633431282071,0.992328049376369,0.00522999869952236,1.41261444341158,-2.48053462483983,0.946853908495694,7.66200080409545e-08,-7.07641768711214,-11.0096181331085,0.971524283674838,3.84729564023259,1.58607024232954,390,0.48310694443746,394,10.8559313777924,356
"8","2",0.20774826896216,0.133134861370533,0.401190750311478,0.663079140107169,13.1379665926556,-15.8139582255445,4.305131750222,0.844444444444444,0.0211042227369553,0.092560324875661,0.995644408658513,9.08862701851792,0.545671818670194,2.18960885042386,-0.437595772977619,0.426373702831183,1.07491303502087,0.640959192401436,0.546765511675949,0.45044198021875,0.0973074928883217,0.999699486403212,1.00539731733442,0.000785036945450543,1.53429328134025,-0.942409721432241,0.974773078305542,1.08908091303967e-08,-6.71544897128947,-12.4184154968214,0.970901691441806,4.94603301428817,1.01260715454915,349,0.118841663343545,339,31.7880997740552,361
"9","2",0.20774826896216,0.269073815220178,0.449120206999625,0.744664184710175,12.8224577559305,31.901579672463,4.64920007119505,0.793055555555556,0.0677753788867475,-0.69937155505622,0.991599148345667,8.05467144329347,0.592995807300892,1.13513346092578,-0.374526042752835,0.355061198560209,1.13899180410757,0.528119307658814,0.32579106240693,0.523530716396295,0.0461257944643233,0.999633431282071,0.975778267692889,0.0202284781508988,2.27464347696018,-4.67711769131219,0.910485633583821,3.75246144194075e-07,-10.411736545035,-10.8809678641131,0.965086466279837,3.38189489163672,1.93911823903647,390,0.766597547835914,396,9.44939373251484,401
"10","2",0.169975856423585,0.235729131032473,0.430742871732764,0.598856938082065,12.2613538789911,23.2274888625733,4.63665883423756,0.875,0.037152913581123,-0.624757776600847,0.99256419704844,8.05105536107597,0.877358307111231,2.31557337236605,-0.114485353850744,0.144750237414151,1.19722463930102,0.900809655266868,0.0868427978511622,0.52263689094934,0.0351437452994192,0.999633431282071,0.976038390619358,0.0236290798100866,2.20186787552796,-4.63938778229885,0.909843407028964,4.18382249069377e-07,-10.5359422686508,-9.41936775481181,0.976443899511123,3.51643573819288,1.91175718084146,389,0.776233099040045,396,8.92578938541366,398
