"tsId","class","lempel_ziv","aproximation_entropy","sample_entropy","permutation_entropy","shannon_entropy_CS","shannon_entropy_SG","spectral_entropy","nforbiden","kurtosis","skewness","x_acf1","x_acf10","diff1_acf1","diff1_acf10","diff2_acf1","diff2_acf10","x_pacf5","diff1x_pacf5","diff2x_pacf5","entropy","nonlinearity","hurst","stability","lumpiness","unitroot_kpss","unitroot_pp","trend","spike","linearity","curvature","e_acf1","e_acf10","max_level_shift","time_level_shift","max_var_shift","time_var_shift"
"1","-1",0.274373437530048,0.390156260354806,0.54351836560761,0.949129132317689,7.86911165377651,6.53290388512444,3.37772304014256,0.911111111111111,-0.802312820973987,-0.315107000810446,0.97468939113935,5.53659883471777,0.52383491192698,0.40130914338036,0.0250595703717797,0.539917443729941,1.57216887914676,0.73130093644142,0.682947906353661,0.56017778696771,0.220952428226053,0.996779266340432,1.0531445634021,0.0287729091221233,0.725142695936624,-4.17912336036891,0.97520806430785,4.54474034952434e-07,3.39999257478555,5.22751856047838,0.509671845828937,0.435707896326757,1.29778042432352,41,0.313783195854422,35
"2","1",0.68593359382512,0.520896821476433,0.576729684126666,1.02134143531842,7.86611554163894,0.683051013865614,4.11698498201574,0.884722222222222,-0.352374134809596,-0.0367406329276014,0.8189423827684,2.66163016433633,-0.137793078172908,0.208505796790501,-0.452588211622937,0.65122273138979,0.787887095330108,0.186626182626445,0.573969867848478,0.694092659122824,0.398542733686207,0.986685859318142,0.709024926061327,0.0312733120249461,0.557373076878599,-16.1801418610081,0.825367060287606,1.2094685604114e-05,2.71654552490285,-2.67858387022483,0.0865467256495262,0.0990537779332118,1.31345866256171,24,0.465824466180683,30
"3","-1",0.274373437530048,0.397685000294093,0.542392606452789,0.900475624603023,7.97825869561625,8.7743468645931,3.19975379163728,0.926388888888889,-0.850026361591848,-0.582204898884499,0.981228659306894,5.97032668553544,0.618989945054951,0.514714401472812,0.136685140465725,0.504651987759548,1.61093335959391,0.654099391783346,0.413163307835566,0.544246698525437,0.301446831976271,0.997089344896309,1.03927382157902,0.0249645484132756,0.765958581255639,-3.34361692462592,0.982921455090974,1.47265725490404e-07,3.71722168687605,4.55527984475339,0.523145587566664,0.471829007655294,1.31822220362948,39,0.364608780845659,33
"4","-1",0.274373437530048,0.340106547884434,0.540600960422943,0.919634047497947,8.98102991064556,3.72354948246081,3.47108208069949,0.920833333333333,-0.482854603637706,-0.163519966355302,0.958908900076484,4.83625118941995,0.198376509585609,0.18599732455259,-0.184491490047445,0.539713253078059,1.28200062627564,0.227647626949342,0.481614818312209,0.55904936265141,1.03957981108849,0.996616099257601,0.865867151493836,0.0239102041807194,0.537221718135571,-4.27259257710333,0.967566698109703,8.96552324140207e-07,1.546910093464,7.14666877328558,0.250560952846248,0.233747580310424,1.28829132376907,43,0.301637385514112,46
"5","1",0.480153515677584,0.563995327311938,0.640091510022315,0.970993152359361,8.40287770426401,4.81848436324662,3.86612803349252,0.905555555555556,0.73877457751913,0.0317702355677167,0.92062777139323,3.47913671276859,0.316648822561669,0.325861689614684,-0.0976573272337032,0.304574288925899,1.03326355216522,0.276024260202998,0.380659670584858,0.605733555138183,0.759020858295441,0.994440484840014,0.89570105146692,0.18464642623262,0.285209226489121,-8.36572769626238,0.904561072069946,1.68699386412776e-05,1.28678741661074,1.52999880685833,0.414899538449526,0.71351150117667,1.39866543474966,31,0.587869325301988,36
"6","1",0.68593359382512,0.577918925377167,0.667696955146408,1.02312192184188,8.97292221470461,11.0491700392341,3.95460087897848,0.883333333333333,-0.501607518447152,-0.609888554201734,0.879021043811986,4.43078295364655,-0.206601910596817,0.198401368135806,-0.513885277423141,0.468248238962693,0.871890373343834,0.162030064670936,0.611456687307276,0.626167463174716,0.694442192271797,0.991322839272729,0.889495437457759,0.155653750618236,0.795476942355399,-9.02843747193435,0.87793590892716,1.43262242587267e-05,4.04250613082846,1.18708673901185,0.0918904390504137,0.197256338463964,1.49643409340579,28,0.506099886128166,25
"7","-1",0.274373437530048,0.472082632265544,0.577290315624212,0.931453109713767,7.76346765047467,1.41869538143607,3.56544647806252,0.911111111111111,0.129445560019296,0.276294791013397,0.963578230614252,4.37460860738308,0.444235211124355,0.359924537841819,-0.0130841398876298,0.917412283927352,1.55211781431136,0.527239805289389,0.736470088830836,0.568513535663915,0.0479753505039349,0.996618601567723,1.00262000297931,0.111402939178983,0.502512419932399,-5.386410523771,0.969950542434754,4.27381990076824e-07,1.67469177424701,5.96382555902115,0.483604688590043,0.476835233464756,1.22079906881216,42,0.282680056456954,47
"8","-1",0.34296679691256,0.415219874181667,0.602515611556551,0.98112109924824,9.44906553878765,7.1091815929699,3.56624879646328,0.902777777777778,0.530671727058275,-0.26779247422455,0.965715623482493,4.39733873131901,0.485480543922795,0.359391653869534,-0.131239071783364,0.328176589704756,1.41043145503025,0.429234723674179,0.377765039253569,0.572907195894404,0.242518411257481,0.996341566866118,0.988354138449637,0.104733290409323,0.428138580650911,-6.02196641106526,0.965950848729613,9.53936342053985e-07,1.86181522354328,3.50519569200135,0.557338822783663,0.576430177950444,1.33076720849238,34,0.435259428599023,29
"9","1",0.617340234442608,0.556189037355949,0.639970958476385,1.0228738568423,8.99825694262312,7.00949882917515,3.92872781645701,0.8875,-0.396347767782631,-0.416828972912639,0.918863442787172,4.12334321504087,0.141088356858096,0.172111139508129,-0.387306660867648,0.25721662212345,0.959361479798837,0.142134491471744,0.341109443547812,0.593151400684946,0.411895479800913,0.993926053673177,0.864128791583383,0.345685446790744,0.636295249712706,-8.62296255014822,0.90148009699205,1.42000008303756e-05,3.45102667172436,0.0290174841812183,0.330730075727693,0.574473953301603,1.36194378275304,30,0.576805564646253,34
"10","1",0.411560156295072,0.401567006016469,0.581466190652252,0.948220157579678,9.54573336015754,4.19871213719131,3.73598657654455,0.911111111111111,0.333406847666709,-0.163958681923186,0.939231561934188,3.83919743144782,0.151640478029586,0.157576603767088,-0.291004475480175,0.315957134761277,1.11149857205594,0.0745397052638541,0.31877064283918,0.603719099664649,0.592555235312555,0.996059618810284,1.00306835348492,0.0772580201032193,0.259459583065054,-6.569657271881,0.947466946247105,2.11257871763362e-06,0.582564608906254,2.30073968331312,0.240967381161316,0.364762619935978,1.54384136312676,28,0.6117050954157,35
