"tsId","class","lempel_ziv","aproximation_entropy","sample_entropy","permutation_entropy","shannon_entropy_CS","shannon_entropy_SG","spectral_entropy","nforbiden","kurtosis","skewness","x_acf1","x_acf10","diff1_acf1","diff1_acf10","diff2_acf1","diff2_acf10","x_pacf5","diff1x_pacf5","diff2x_pacf5","entropy","nonlinearity","hurst","stability","lumpiness","unitroot_kpss","unitroot_pp","trend","spike","linearity","curvature","e_acf1","e_acf10","max_level_shift","time_level_shift","max_var_shift","time_var_shift","max_kl_shift","time_kl_shift"
"1","1",0.117866004485993,0.0724960138993733,0.420761714522505,1.0113697773175,11.797792291037,39.7822243872463,4.67950318503908,0.731944444444444,1.08716824641803,-0.324367455218325,0.967195414497933,5.72022237647412,0.579520202158007,0.614778479341738,0.0598342855993422,0.208620507059644,1.39591005523925,0.51229755647726,0.224993567358233,0.596736344286048,1.1013369737615,0.998810774927364,0.867904436189392,0.962774483538251,0.99059077241893,-13.909093829652,0.830963313703155,1.71452414946805e-05,4.45372087642804,7.29349672928249,0.829538074715488,1.41415596412259,1.85038049049018,47,1.73174369797539,51,28.9355333349101,57
"2","2",0.117866004485993,0.0783380987952436,0.422836148993983,1.01214638468959,11.2484689452205,47.6443601821129,4.10295974314759,0.745833333333333,-0.548846969539627,-1.0476863992364,0.991918075652338,8.41198094904549,0.474076018323463,0.301441552005903,-0.284018253615179,0.113398541822105,1.11740653094787,0.23795435624145,0.184266871125596,0.497594606282587,0.0197191872020859,0.999447591802249,1.015048898443,0.02087023303186,0.902618586912913,-3.76411721066549,0.965625442145233,3.06159803459749e-07,-2.12384142738957,11.0422170054075,0.86234124715557,1.64857456507911,1.93706762751032,101,1.27602281330684,102,8.14126102516035,109
"3","4",0.0883995033644948,0.0193278386501871,0.329528697052666,0.997212712272862,12.9327698560608,67.7050324589288,4.45906622690976,0.725,0.0554671328594694,-1.38490962230001,0.990618363581433,8.85982130276832,-0.0180112133945246,0.548187146131783,-0.599874251363989,0.433074342931011,0.984187977010009,0.263508034035491,0.798940642143605,0.417068704272312,3.97234026533713,0.999676004306572,1.04155601971273,0.000347594848106116,2.91084690893501,-2.44245021943658,0.99805291166248,1.7475994056499e-10,12.3834552091166,-9.02798394101207,0.585533206759056,1.67562828238699,1.0076985287668,50,0.10726644362757,57,21.2295342636197,61
"4","3",0.0883995033644948,0.081497960766886,0.381123592119961,1.00222474739525,11.6425550649919,56.0745136324093,4.35718023763279,0.719444444444444,-0.800006077910993,-1.0353161023268,0.992512013184789,8.95140414400396,0.158940370422009,0.294430715825449,-0.615163421904961,0.437996116479827,1.00270911304092,0.20296135806251,0.517978683291681,0.429914455259365,2.06376952412237,0.999728764104525,1.03767727304274,0.000477887224856712,3.22417793395444,-2.18816210205885,0.992993523152602,8.01068803557279e-09,13.0454118530243,-7.93584107113307,0.832072410614966,2.02838776543089,1.01308537775334,65,0.0919020019325784,57,1.17766623847071,76
"5","1",0.117866004485993,0.0678923338896382,0.414616723080916,1.01797084839009,12.2188186146364,38.7177033466805,4.88579665124369,0.730555555555556,1.4702789766767,-0.194607046532698,0.953067412447308,5.17936985117417,0.312289787731434,0.25262433533512,-0.3080741769185,0.156249405359698,1.07046903791347,0.182947375177796,0.266803975188679,0.6820946761373,0.887688976149098,0.998447189992429,0.850352258799533,1.17036551957421,0.791768317688792,-16.9578557972561,0.800307881546096,1.90681715278839e-05,3.01156651788381,7.94284468492554,0.786518600602396,1.33300911637069,1.8909608824968,57,0.00915136909113171,102,18.2555300783081,62
"6","4",0.0883995033644948,0.0318152715738109,0.377060120365081,1.0132290694443,9.12047535265031,23.2609241654324,4.33027928880913,0.704166666666667,-1.80139183493079,-0.382687546024072,0.994566520407321,9.33781127006267,-0.158345248892659,0.378454655418408,-0.644942359404936,0.474958387074881,1.00064468702312,0.307529195666539,0.98196848038989,0.408618395228551,3.45956548575343,0.999954177318763,1.03483147193473,0.000225219471566439,3.97112489824396,-0.846155201500509,0.998295049740252,1.61862534029295e-10,14.5349997011216,-3.56019092191833,0.52590241839652,1.50611747744703,0.894832935058732,104,0.0764104615972178,110,1.20359405575814,116
"7","4",0.0883995033644948,0.0204839799106699,0.363432292943543,1.03257089749696,9.69630901596555,33.420228420086,4.32247037688117,0.705555555555556,-1.64554557311742,-0.551730897194722,0.994446096541873,9.28514743763146,-0.0401114074592696,0.521624817575286,-0.628471273013393,0.542635755681265,1.0047497503373,0.305322981690962,0.85021889143188,0.413255250967547,4.23979425378027,0.999954177318763,1.03645050366367,0.00032652092484047,3.81892359403986,-1.11577906335737,0.997875427337338,3.5986862724933e-10,14.2997286013327,-4.9351165696484,0.672581650150144,2.00584650306368,0.992755289311447,92,0.114907007069071,85,0.824159321145187,106
"8","1",0.147332505607491,0.0699363023939952,0.416978720348433,1.01275561913605,11.6187235900641,33.977680717691,4.57460412746509,0.7375,1.23575992646543,-0.103766691795752,0.971940336231922,5.49333163087352,0.652856611889206,0.812853720308208,0.0968243083352589,0.231385244455509,1.44458457163431,0.616528274360523,0.209262701946164,0.587365512778806,0.391693181264782,0.998887428201042,0.789642272218833,1.84666474829157,0.956749448508791,-15.322700834491,0.823087198979255,1.45328166343515e-05,4.2980335121124,7.49997105201919,0.86669225735921,1.81727168397029,1.83284348675892,39,0.00866105653741856,128,25.3483351993535,55
"9","1",0.117866004485993,0.0745142339356979,0.423169891537132,0.986077474606286,11.00950114497,26.4359924744914,4.40107461475576,0.736111111111111,0.822570625560513,0.0264471169244105,0.980904368673145,5.83210856227263,0.66561064563076,1.08689574623331,-0.210121054596828,0.187504698764926,1.45300373221161,0.574918854814823,0.109389434810446,0.561134714590061,0.154396033638035,0.99899298492627,0.971804317335805,0.0903999288824615,1.0151529705493,-13.6757565554015,0.847853215921881,7.94550733607889e-06,-4.72897659397226,7.50111239230345,0.902901536685826,2.44847900691559,1.70238002622197,106,0.00616975246884109,175,23.2819539922107,121
"10","4",0.0883995033644948,0.0206558756909454,0.364908462640785,1.00515302028758,9.56424324094215,31.7715376711073,4.32923602682315,0.7125,-1.67401435623214,-0.523070375619506,0.99463173856647,9.30117375891144,-0.0267831710653022,0.556787215253644,-0.622892913917341,0.438696764510134,1.00206791460204,0.336656648207594,0.893123874703514,0.412288783428777,4.73829297492566,0.999954177318763,1.03578815992103,0.000366314390866776,3.85481206213924,-1.01177487892413,0.99829236853578,1.72788932487533e-10,14.3234660972196,-4.65093450284082,0.639192978537962,2.05892866629173,0.950911099499836,95,0.08756945408523,101,1.00491972914848,108
