"tsId","class","lempel_ziv","aproximation_entropy","sample_entropy","permutation_entropy","shannon_entropy_CS","shannon_entropy_SG","spectral_entropy","nforbiden","kurtosis","skewness","x_acf1","x_acf10","diff1_acf1","diff1_acf10","diff2_acf1","diff2_acf10","x_pacf5","diff1x_pacf5","diff2x_pacf5","entropy","nonlinearity","hurst","stability","lumpiness","unitroot_kpss","unitroot_pp","trend","spike","linearity","curvature","e_acf1","e_acf10","max_level_shift","time_level_shift","max_var_shift","time_var_shift","max_kl_shift","time_kl_shift"
"1","5",0.101666967536738,0.0654814757895732,0.337358303071806,0.761661327971241,11.2530366297875,-75.7137279742555,6.27547010806222,0.743055555555556,3.52489087010058,0.0907089633525418,0.94381432481286,8.44755569478059,0.430649648653837,0.348184122351323,0.495822660590832,0.538245334974485,1.203046435684,0.35756275238895,0.569095027449939,0.367864793882607,2.39731405736805,0.999447591802249,0.930136985273054,0.00549712650106581,5.08912563349954,-1.41477105200181,0.911662218963191,3.24381806936416e-06,15.7503835265665,-17.062179661079,0.384724212164521,0.372440514874552,0.784726132331966,3,0.639260466267784,1074,0.727034708479914,48
"2","2",0.101666967536738,0.0605127465407707,0.343112691008472,0.748638996329899,10.8863453109899,-71.0431588831735,6.29543786449764,0.781944444444444,3.43894681529307,-0.0446158713238026,0.944220252823524,8.33611858402055,0.493456078759717,0.404474521053085,0.547602583399485,0.607701910795678,1.16224352338201,0.422425614953934,0.640350063498174,0.368567678714529,4.20767195772958,0.999447591802249,0.925664358566292,0.00544270789248587,6.74326520011165,-2.03798782274207,0.896719822163959,4.20597606442094e-06,19.7361078974773,-12.6838839008348,0.448741147969701,0.470182054464832,0.60710473521082,3,0.369798289616376,1074,0.857037379361264,48
"3","4",0.0924245159424895,0.0783696603105106,0.340199436272858,0.714113299357602,11.9998352810398,-49.0045662968978,6.3356608777585,0.806944444444444,6.11367945131314,-0.322456967662659,0.938163677199318,7.96727417280704,0.583075311452582,0.518069719857589,0.617988129988943,0.740184025779156,1.08575519239291,0.526707262799045,0.734256017030265,0.365063233886978,4.89552634255606,0.999522434563351,0.899286885612434,0.00685588012253805,5.32969280607852,2.87195885552117,0.902177505000753,3.57342585634643e-06,15.3445287389185,-17.7885161034302,0.463191585580155,0.326862019012715,0.603970978651783,1073,0.638070305202608,1074,0.643794687125676,48
"4","3",0.0924245159424895,0.090877146192013,0.351919353192696,0.644053906791632,12.4420428109445,-17.6823742170401,6.38747714970002,0.848611111111111,10.6646496581337,-1.00421664697057,0.940957847700647,6.83004869484713,0.82178076190195,1.21018940032896,0.806820355203108,1.42336688433802,0.920581664909002,0.875257206599586,0.987996960953858,0.364636175536145,3.68042297650224,0.999633431282071,0.825406150670627,0.140460015380979,7.10682924432442,1.01185130977434,0.846586870556865,4.74289357972278e-06,18.9152406891647,-11.7188285439717,0.707521960642522,0.810021235373023,0.788751477248767,1074,0.547815710155669,1069,1.16697212763767,48
"5","5",0.0924245159424895,0.0673882541112532,0.337358005976209,0.772762919438291,11.8860669557816,-48.766519752257,6.21518565343991,0.720833333333333,3.27877160703067,0.00608191501208628,0.943464099278626,8.50416659598367,0.379302839644305,0.313199633400669,0.450058064136298,0.491080861505036,1.23008291804642,0.311178053260131,0.509884196336058,0.374653425094313,1.2673998368966,0.999447591802249,0.931913727741519,0.00607913798595466,4.33503842544221,-0.265897325131339,0.927276314604271,1.91461259167644e-06,13.4361799100441,-18.7414870417542,0.337456918554551,0.271770953468357,0.568254999826738,3,0.545177400207417,1073,0.748760700206047,48
"6","4",0.101666967536738,0.064657497283084,0.325529122518757,0.670246876073599,12.2522779020642,-50.7790093950127,6.14906446187783,0.795833333333333,1.85038282217936,0.0269460528161076,0.951188443431078,8.82491606234244,0.220511912540569,0.226326521516558,0.308711604098561,0.365101824191872,1.31511285226975,0.198402060983263,0.363919049781352,0.366475759905601,0.00761421183074673,0.999447591802249,0.950430383471089,0.00331038869599275,5.076575018986,1.72921416673085,0.931636014594678,1.78291601664183e-06,15.2308705433764,-20.3501568504497,0.333389818122719,0.68891878250427,0.429690558348632,909,0.502455817001925,1074,0.943651563772298,48
"7","3",0.0924245159424895,0.0867450022680569,0.353717155019281,0.677046410080695,11.3881086779544,-25.0091015819353,6.45740959068994,0.820833333333333,15.5026728981656,-1.28838526373924,0.920640886961337,6.54415794263835,0.757889210765376,0.914876956153629,0.7525992280541,1.17310329839252,0.917148463987566,0.768284934574563,0.91561608375286,0.374196904339202,3.91352470843673,0.999582605431375,0.810603305694132,0.0748596614698163,7.33261430192943,0.472078084043616,0.813878653812619,9.02165704363287e-06,19.4173917460213,-8.32042730261912,0.638042107175478,0.591808862340557,0.716111291592681,1072,0.480424271269522,2,1.52208314071035,48
"8","1",0.0646971611597427,0.0775975800471809,0.340152059046648,0.62424322555524,10.4398367647924,-85.5381399306378,5.19246126186259,0.788888888888889,-0.731715725551167,0.546440701299823,0.988753424382004,9.615097872399,-0.651196370609699,0.671167703666982,-0.695926803092721,0.689924074832384,1.63889989135361,0.483766277269482,0.515663240878109,0.394856011756738,0.130575543998851,0.999773448073108,0.999469532038131,0.000403520316733745,7.64742690293636,-3.01736458091878,0.966090475753847,1.08567874492222e-08,22.2556613627263,-9.14993833697583,0.702812463588008,4.87135263193212,0.673325283521047,927,0.148033984398996,1074,4.24811679779186,882
"9","5",0.101666967536738,0.0634383199486099,0.336410660012273,0.684256549106933,11.0216992347477,-59.0184631122059,6.27700628081956,0.773611111111111,4.18332882996421,-0.200682554658233,0.942591751348622,8.2273307043886,0.522567467889776,0.437517354545202,0.569106638514947,0.646191768650225,1.13669472354651,0.454764286157046,0.667518173423856,0.372469178384,4.59379311605354,0.999491438264821,0.916796889733655,0.00566721716919336,4.15438609669524,0.549196597012308,0.913598885975412,2.74715136207859e-06,12.9612741130526,-18.7240939721462,0.427487246985063,0.295321856064859,0.560118100935213,1074,0.537497097322261,1074,0.852040949632194,48
"10","3",0.0924245159424895,0.0661471158072708,0.325885508929621,0.772638026214248,11.1328050113466,-69.4069273359517,6.07974376299665,0.743055555555556,0.162328922433903,0.404985808253362,0.957147414106359,9.10724735546997,-0.105841201889214,0.158187968874772,-0.0178850033573194,0.218703933784969,1.46032529911182,0.118937436936259,0.168155375098582,0.382958158569628,0.00932135061712161,0.999270193114101,0.974145129057969,0.00189156417746978,6.15723966946326,-9.3549669813298,0.939130389157829,7.77311898078023e-07,18.8057766119088,-15.3251157601358,0.267646031990378,1.16069731830172,0.431343874050727,964,0.337887487756967,3,0.497327375495442,721
