"tsId","class","lempel_ziv","aproximation_entropy","sample_entropy","permutation_entropy","shannon_entropy_CS","shannon_entropy_SG","spectral_entropy","nforbiden","kurtosis","skewness","x_acf1","x_acf10","diff1_acf1","diff1_acf10","diff2_acf1","diff2_acf10","x_pacf5","diff1x_pacf5","diff2x_pacf5","entropy","nonlinearity","hurst","stability","lumpiness","unitroot_kpss","unitroot_pp","trend","spike","linearity","curvature","e_acf1","e_acf10","max_level_shift","time_level_shift","max_var_shift","time_var_shift","max_kl_shift","time_kl_shift"
"1","6",0.411440934524794,0.501636092042549,0.672038290394217,1.02188593368033,6.59586202900983,-72.8901661649717,4.97493757450397,0.697222222222222,4.90831400474402,2.24679794299296,0.921899034207398,5.3559508251704,-0.0213841271789037,0.507338285129691,-0.301531941725818,0.774053057368836,1.08530130074913,0.262627900294658,0.619119216885125,0.660819410618319,1.89363781731239,0.997946415567651,0.900934620140074,0.0925585926849982,0.454948931035021,-19.461164960712,0.817335230802232,4.98790561968423e-06,-3.38591801176462,-4.83775327527934,0.599574301115912,0.593695671619896,1.36324983045446,182,0.891637658604911,183,52.945699825668,190
"2","5",0.356582143254822,0.276786168687826,0.528085058780295,0.974522690536438,9.78980533356168,-9.19486576384581,5.41437901411816,0.729166666666667,20.5533644979345,3.11119788143532,0.558202640402167,1.7066743585958,-0.267565629247291,0.198650893870914,-0.498949534570593,0.340144966111119,0.433400223083641,0.348909060786379,0.833394471852351,0.841541720394071,2.03470025832787,0.850355393109825,0.500390714620447,2.92820656521506,1.3803730351153,-137.866977994709,0.445484260855926,0.000242139557396125,4.21362912426434,8.93358526008356,0.207852566531075,0.12572368194735,0.590504263619277,34,0.432796787636736,48,12.1938168397952,72
"3","10",0.411440934524794,0.454251659597843,0.557379878860329,0.923187511233234,7.53694875248637,-59.6159447891772,4.4771824880245,0.781944444444444,1.88983713302409,1.48195883168313,0.983461695212661,7.4298994961437,0.122716891355783,0.144088833300824,-0.429923736245169,0.345044558192386,1.06480600926637,0.0866736238165899,0.503420296947656,0.530318051645119,0.150314684058158,0.999231370272792,0.967665926872437,0.00938808013616415,1.37472220495893,-7.91261473891398,0.913292038672812,4.19671069701101e-07,6.78853566278178,-4.86753211677477,0.831624879840284,2.1291072215599,1.53452341116967,165,0.458033093073624,229,23.4643321309646,230
"4","7",0.21943516507989,0.364034214218055,0.511556181273943,0.992772112050537,6.88977266859978,-25.4583465563771,4.90557797918819,0.7125,1.30572863279156,-0.316403934992962,0.944510005850156,4.09684026491461,0.216487514238177,0.113699911158724,-0.267298488086139,0.245671715910786,1.01009382505414,0.139550518038887,0.431516592589852,0.672608615350323,0.34256547682107,0.998936100016584,0.826285757483032,0.169873342404594,0.888526622416173,-23.0595223087758,0.726791065058589,5.74300807416501e-06,-6.33182813031386,1.48664375096715,0.828003808305597,1.76479710895041,1.55672470016318,21,0.562837563651086,97,16.8177862105571,48
"5","8",0.329152747619835,0.624980847068378,0.60478411348926,1.00758367693882,8.16317311329958,-33.435730228092,4.66086515530769,0.718055555555556,0.566510971802416,0.998085752348375,0.969206778574626,7.86000471566749,0.0049901131468035,0.186453306272113,-0.33647093199509,0.316395824735628,1.01955464493306,0.108732063476072,0.515674129058222,0.535268773681032,0.590889460555966,0.998780008030146,0.962464313621306,0.0117346746651135,0.852294970450388,-6.54595994012263,0.936255088441105,2.21706737520446e-07,-1.99426167026851,-11.3326435666734,0.575921157355304,0.445909403942235,1.12978689577366,189,0.448591924359246,212,9.51263633465945,214
"6","9",0.246864560714876,0.408194806661202,0.539500551697096,0.982425640609757,7.2427110785758,-33.7826144598784,4.71268383355692,0.727777777777778,-1.22032125295761,0.451571579061608,0.969581921294717,6.77637497051972,0.201570453795546,0.271429035804825,-0.177459198375836,0.524587605688668,1.13926897748579,0.240468200721057,0.494999409045803,0.581184021807897,0.623879789548122,0.99904031063725,0.918667955190091,0.0540282797878865,2.0386028202364,-9.74696961566698,0.883370276515966,9.75467475999408e-07,-8.82769993893342,-6.62539404507338,0.780632306591561,1.2726063338998,1.54580197377851,39,0.655808209283261,45,7.23585377588438,48
"7","4",0.411440934524794,0.355867817094616,0.530173317471995,1.01005971547233,11.3547830837217,-5.49270337204793,5.30995129473819,0.719444444444444,3.5498727848996,0.771743887581504,0.690312049032295,1.50222169054113,-0.144880740124895,0.354201460670346,-0.381082870888156,0.61935127690981,0.640083171004162,0.253515866687966,0.710799915481032,0.821210595701383,2.82840447804597,0.983798634786152,0.520000225647799,2.13800664646294,1.44615683208539,-91.666863424396,0.479964879325936,6.92628590963571e-05,6.9076183522741,-1.78311932047531,0.416474103681731,0.476482888741936,1.1573889973602,60,0.624394699197329,99,7.96897605898614,167
"8","10",0.192005769444904,0.269529205039868,0.48471485713534,0.968531921977045,8.72338980318662,-38.9681694914227,4.35508015522037,0.756944444444444,5.24416557145487,2.11324578897745,0.985423683661854,6.53023313355835,0.402930852674143,0.529521222363384,-0.346773434197164,0.262462381054639,1.20724363826264,0.243388922075624,0.348493315673241,0.581413151634949,0.394862785181399,0.999128031304739,0.934021711322742,0.0718921392149986,0.569478333978521,-10.1260646212528,0.889201840873546,1.59762930848819e-06,1.50183426305934,-9.19994322447365,0.913085021753131,2.60613152886068,1.08445591791456,214,0.291647125663442,219,9.55319887989831,222
"9","7",0.43887033015978,0.321787972407982,0.571443056003963,0.963293501393791,12.6999509599708,-31.3555094522691,5.01000514181653,0.730555555555556,6.87746526905536,1.30330974856865,0.91033385007071,2.52816147162069,0.319448527988624,0.241431131475169,-0.192726369194575,0.289664274727437,1.0553369229457,0.210616211247309,0.277067532421558,0.731700378723362,0.854821995697809,0.997948815958468,0.67092502053881,0.55787790355626,0.131566618617608,-38.4844977644744,0.602077595105743,2.293537987902e-05,-1.11285963580654,-2.27923887288265,0.790689529569298,1.32086505936653,1.19022546287422,100,0.466328700358636,92,64.5272070967856,82
"10","12",0.246864560714876,0.313250699071077,0.490810010172905,0.999100839000428,7.92402747752452,-33.4410606826703,4.74944573404547,0.716666666666667,-0.545481671818322,0.733059195068101,0.968608879756816,7.55541822089588,-0.0229245398554012,0.196580403539423,-0.354001413415615,0.538924456295246,1.09326252078597,0.234316987126454,0.668060851065996,0.534495511091845,1.01180260646346,0.998670124376387,0.982796492396122,0.011505931936574,1.17582093352534,-6.43018757430174,0.914030782843325,1.3112252478311e-06,-2.70713450131653,-13.3006859074758,0.688764059735154,1.22751950947686,1.05201223812057,172,0.354364727698589,158,3.95992469855237,209
"11","7",0.274293956349863,0.40224604944577,0.524232884712206,0.93146325621295,10.9912785637584,27.6729202215682,4.87922781421493,0.772222222222222,1.45522003657684,-1.06184934500984,0.948556205438499,4.75679005754516,0.249797446570099,0.23667015333877,-0.216860450395316,0.317285076056504,1.0358155525775,0.140719832627903,0.378165896310526,0.654382026302892,0.801969892132721,0.998700532367,0.842271856757594,0.121357371248592,1.21852912864174,-19.4340557017476,0.780333987097094,4.86673941659537e-06,6.83277097087293,5.01534530499304,0.795884457187606,1.14501705573889,1.66482847033343,77,0.685204160366055,82,3.25912863212172,108
"12","11",0.21943516507989,0.373090447825572,0.500403073020021,0.916942339478129,9.83479157675155,-28.5739215429812,4.82294104223543,0.773611111111111,1.5062858480952,1.13851147366203,0.963757293838897,6.46384162836112,0.209400882727357,0.191699859300223,-0.161782702762508,0.421636506578665,1.16151867438702,0.231181026544911,0.479912313441635,0.602692821437225,2.74726440334758,0.99882441118442,0.906126879834749,0.148408253157152,2.13690928039798,-11.7514765607814,0.856809422940565,4.03967094817213e-06,9.20998508685683,-2.6796887509772,0.765212460896536,1.16871743337401,1.89799077129052,156,0.55324712487566,159,8.13920287229454,225
"13","3",0.301723351984849,0.625111391155225,0.594900236303569,0.953975917740372,7.53402943927782,-34.9694346895223,4.84566813548859,0.740277777777778,-0.244953580507916,0.673035851337719,0.948326958354719,4.11584638862781,0.314871542991213,0.195801994231576,-0.187556760692025,0.20023764319932,1.08248962678241,0.171481184712991,0.346207689867149,0.678389501685343,0.256091246155394,0.998406477559659,0.745821808619706,0.161462611661142,0.691519417165808,-22.7646283451415,0.701266182648491,3.17963691779058e-06,-2.76428190654196,-8.65571317087833,0.843408930711416,2.07070052456328,1.56744921638293,77,0.715975927038463,73,3.06008363616548,192
"14","8",0.109717582539945,0.408931371231235,0.569194029898983,1.00706652712465,6.71117419602107,-43.5103476445167,4.50799430864227,0.698611111111111,-0.545698939009103,0.90056373647798,0.979474397912802,7.72618921206701,-0.02927284540122,0.181260147638114,-0.44337216781237,0.421266243897976,1.04246773487238,0.111400178544127,0.641372042289335,0.521725719346888,0.480952599014448,0.999277821334112,0.980319706509502,0.00966881819378552,2.65087767007895,-6.27527289492541,0.93613601136006,3.53327295624631e-07,-10.9993550112678,-2.59401076515702,0.74558986498841,1.37009783083791,1.22301863793668,19,0.328048016446431,131,6.99746517031326,131
"15","9",0.21943516507989,0.411178923121811,0.523554331240422,0.890779445509007,9.94549835723128,8.89540279906732,4.59185191549708,0.786111111111111,-0.27121413579327,-0.511576818115295,0.975752553136548,5.55040576579031,0.512790288902635,0.38662533461596,-0.208358189249183,0.0912533496239499,1.18680062728853,0.278116866959947,0.151455182428945,0.60639416587198,0.689179414667362,0.999081023078858,0.860424442241707,0.331831394950834,1.86566888354702,-14.3263236310647,0.812384523622421,4.28549359808265e-06,8.35614920066483,8.20758209600856,0.901960717634129,2.16539131536458,1.40981384073408,18,0.902669089058022,20,1.20960128861176,49
"16","4",0.493729121429753,0.473663659091286,0.591620912743785,0.987545433634753,7.45562711669849,-51.9903762696198,5.2392519199235,0.726388888888889,4.44662109526783,1.94895974840114,0.850282395347983,3.76611174193881,-0.120759187113845,0.218219403573989,-0.393147785518061,0.3969037397263,0.850745762837277,0.170763092552543,0.707426771152503,0.722826728084533,0.603151190526908,0.996775788210325,0.749224197578189,0.397291239173006,2.50942847091113,-38.6637286122577,0.678362140338634,1.55846323986954e-05,-9.76788126681546,-2.5600966622616,0.547099944530113,0.783387003290405,1.1299443578474,50,0.409322884587663,66,4.13825800430461,100
"17","10",0.274293956349863,0.388852035015781,0.513113345256999,0.941588656002287,9.09206525796832,-10.5138435399143,4.52976016438485,0.775,1.97590442492075,0.894250818246106,0.978163024857786,5.97898773751051,0.328239266477022,0.333157092642374,-0.431521458247904,0.507046037741189,1.20492014964771,0.290511142335663,0.413114425911328,0.573213906563403,0.0820555358139897,0.998984292524889,0.953780606348185,0.0295201093589707,0.785494917394268,-12.7714363992149,0.852219203542293,3.61051797505657e-06,2.38594469987488,11.0309692479931,0.89301210578744,2.10974700928509,1.41082438035396,82,0.522392712737163,76,6.61063431637122,48
"18","6",0.301723351984849,0.375829211482235,0.530640952322876,1.00121894025517,7.34245725653253,-40.2339706441083,5.25960696943163,0.722222222222222,4.32527282690773,1.33480303727122,0.857201514768501,3.91287789775715,0.000983673264804483,0.234496100986321,-0.295015412651571,0.281225406004319,0.871495872290904,0.180554992251669,0.619333677887155,0.754072321866817,6.34246739922839,0.995632355213983,0.755949369829969,0.996168909818819,0.781624058599171,-35.306863035517,0.695741890828032,3.61996538515642e-05,2.50770645746092,-9.08620400691262,0.547626574017878,0.417585791113743,1.49135865815102,178,1.38071090899454,189,11.84624767877,199
"19","10",0.246864560714876,0.371666148520382,0.523043421244626,0.913563667984108,9.33015329156034,-1.65275885945952,4.46402828534689,0.773611111111111,-0.116618430918645,0.209699825827595,0.979685680919307,6.37590672905204,0.242664286938024,0.304415291622295,-0.471042940689156,0.445354781929239,1.09857244581328,0.162443670388871,0.427533792385356,0.566845428531333,0.0316592549611463,0.999127773650659,0.900493780547749,0.107869644470317,0.790782369244636,-11.3270825643353,0.879882316852554,1.08820355900279e-06,2.79443462111926,10.562298879764,0.886881585249423,2.22030456998849,1.28261879391135,91,0.531273073546831,89,12.9597172603221,48
"20","7",0.384011538889808,0.395691630723058,0.563130442651723,0.948494026417736,10.2449001847524,-45.6818659843533,5.169676565539,0.751388888888889,8.52621775948755,2.10781593976003,0.866279031370678,2.13436752272994,0.201448042461373,0.165696561686789,-0.243068382079483,0.26230619096977,0.878365356446552,0.137973674146539,0.324402933933937,0.786210359678421,1.09051089801525,0.997218336608394,0.603749353903869,1.00489374613415,0.18782104961588,-45.2686218320325,0.54793213667613,4.81810234884402e-05,-1.75320741746842,-2.18300166095784,0.718245913450767,0.852033198688606,0.913240068971447,106,0.443195383172636,72,55.3850598296975,147
"21","12",0.301723351984849,0.613781158849351,0.609462309483579,0.952264411376608,10.335957519608,2.31917425777217,4.7214189158849,0.747222222222222,0.000116799775367937,0.283262631909037,0.964823281471247,6.14180249725767,0.0251732249033559,0.274094693968118,-0.399953035407951,0.49366313573186,1.11349443976485,0.180236370966638,0.639761809206284,0.614125000179162,0.36186562125153,0.999081023078858,0.885277596556385,0.110639674316656,1.60260420386906,-13.0505538980566,0.85523585690192,1.67282947087002e-06,8.54595045832404,-4.56754979827935,0.783983214059503,1.79865461516025,1.44721676888884,147,1.01510274356668,150,2.66077430366739,187
"22","10",0.21943516507989,0.30129477261194,0.508200218885344,0.958449963537143,7.44001334423066,-48.419251782081,4.37795185380734,0.75,4.94351479184358,2.11265877092113,0.984047540765331,6.31684839523779,0.338970822532381,0.501308768604863,-0.382999848578466,0.325379171777506,1.27355709498623,0.279589913294277,0.461771320908577,0.580023501092838,0.0621555891783094,0.999081023078858,0.910039651662921,0.134286431511131,0.62725709187591,-11.3637168383172,0.871854295930674,1.50926215498552e-06,2.22646067676249,-8.52569169788572,0.91105603851789,2.64441180274776,1.09817074085852,77,0.351665698424089,160,8.56924674184625,215
"23","9",0.411440934524794,0.473987321666974,0.578826545096602,0.990290817729781,7.91184071430779,-42.9152102838972,4.61298652169871,0.729166666666667,0.654186314732475,1.02255162470007,0.974038716220187,6.29657658237235,0.223938379688752,0.12595551867071,-0.328171533021925,0.180531980703679,1.02750073268281,0.0776892667047147,0.388975650960873,0.595263655034869,0.78459752820077,0.99930085847147,0.894062486257154,0.186796499597842,2.12843022429168,-11.1167263705618,0.857338985369097,2.8575111886127e-06,-9.94981321137185,-3.43240069859425,0.845954781165711,2.0054877623105,1.64417810979613,107,0.82103462903449,100,8.58957485144388,113
"24","6",0.301723351984849,0.209884686688064,0.520216025712876,0.954314743808647,12.7658580713962,-35.4714395444204,5.14319964471048,0.744444444444444,22.679974870418,3.69849720106865,0.904850164572407,2.0102201829108,0.57270601529828,0.918265101758513,-0.311626385618667,0.505835323310938,0.965277471611992,0.512780333365773,0.328898860927583,0.602260043997359,1.05990608449551,0.998205979540372,0.395413620550336,9.8546878101602,0.349995292619815,-65.8751910631764,0.424085179497507,0.000122801304224532,-0.493904734202469,7.24381691089588,0.794497046234422,1.72137707815273,0.439891413340498,112,0.0582842993771982,2,119.970175098483,48
